FbID,DegreeC
FBgn0014179,0.002163484150126987
FBgn0038427,0.0004703226413319537
FBgn0004380,0.0009406452826639074
FBgn0010358,0.00037625811306556296
FBgn0052698,0.00253974226319255
FBgn0023507,0.0007525162261311259
FBgn0015400,0.0004703226413319537
FBgn0038499,0.0009406452826639074
FBgn0027617,0.0007525162261311259
FBgn0020299,0.0045150973567867556
FBgn0012034,0.0002821935847991722
FBgn0011207,0.0004703226413319537
FBgn0005355,0.001787226037061424
FBgn0026239,0.0023516132066597685
FBgn0015623,0.0005643871695983444
FBgn0000303,0.0005643871695983444
FBgn0024807,0.0013169033957294704
FBgn0039862,0.0008465807543975167
FBgn0032059,0.0004703226413319537
FBgn0082831,0.0014109679239958611
FBgn0026777,0.0033863230175900667
FBgn0262081,0.0022575486783933778
FBgn0285925,0.0009406452826639074
FBgn0033483,0.0010347098109302981
FBgn0263864,0.0004703226413319537
FBgn0015589,0.0007525162261311259
FBgn0026370,0.0015050324522622519
FBgn0038343,9.406452826639074e-05
FBgn0005640,0.00893613018530712
FBgn0031401,0.0027278713197253315
FBgn0022382,0.003292258489323676
FBgn0010620,0.0009406452826639074
FBgn0015399,0.0004703226413319537
FBgn0265974,0.0005643871695983444
FBgn0024993,0.00037625811306556296
FBgn0014877,0.0008465807543975167
FBgn0002855,0.0007525162261311259
FBgn0031604,0.0009406452826639074
FBgn0027535,0.0009406452826639074
FBgn0259212,0.0024456777349261593
FBgn0263391,0.0023516132066597685
FBgn0016715,9.406452826639074e-05
FBgn0031016,0.0005643871695983444
FBgn0264493,0.0048913554698523185
FBgn0000036,9.406452826639074e-05
FBgn0259730,9.406452826639074e-05
FBgn0261067,0.0007525162261311259
FBgn0033692,0.0014109679239958611
FBgn0262733,0.004609161885053146
FBgn0045073,0.0014109679239958611
FBgn0035704,0.0004703226413319537
FBgn0027590,0.00018812905653278148
FBgn0262515,0.0011287743391966889
FBgn0004842,9.406452826639074e-05
FBgn0003513,9.406452826639074e-05
FBgn0015575,0.0006584516978647352
FBgn0003366,0.0015050324522622519
FBgn0086657,0.0012228388674630796
FBgn0259731,9.406452826639074e-05
FBgn0024958,0.0018812905653278148
FBgn0004359,0.00037625811306556296
FBgn0262614,0.0019753550935942056
FBgn0016131,0.008465807543975166
FBgn0035976,0.007901420374376822
FBgn0004367,0.0008465807543975167
FBgn0032690,0.0011287743391966889
FBgn0024291,0.002163484150126987
FBgn0031256,0.0011287743391966889
FBgn0016669,9.406452826639074e-05
FBgn0037137,0.0013169033957294704
FBgn0034051,0.0012228388674630796
FBgn0040467,0.0020694196218605963
FBgn0003744,0.0006584516978647352
FBgn0035838,0.002163484150126987
FBgn0262872,0.0010347098109302981
FBgn0034430,0.0009406452826639074
FBgn0030310,0.0002821935847991722
FBgn0039300,0.010629291694102153
FBgn0026575,0.0009406452826639074
FBgn0026262,0.004232903771987583
FBgn0037993,0.00018812905653278148
FBgn0011836,0.0018812905653278148
FBgn0266064,0.0015050324522622519
FBgn0016668,9.406452826639074e-05
FBgn0032051,0.0012228388674630796
FBgn0020443,0.0006584516978647352
FBgn0030672,0.0016931615087950333
FBgn0032217,0.0009406452826639074
FBgn0011693,9.406452826639074e-05
FBgn0051550,0.0031041294327908944
FBgn0261797,0.00253974226319255
FBgn0023001,0.0016931615087950333
FBgn0036837,0.0011287743391966889
FBgn0029785,0.009124259241839901
FBgn0037371,0.0024456777349261593
FBgn0013272,0.0014109679239958611
FBgn0003401,0.0006584516978647352
FBgn0263197,0.0022575486783933778
FBgn0262524,0.0011287743391966889
FBgn0052176,0.0002821935847991722
FBgn0261524,0.0019753550935942056
FBgn0036514,0.0015990969805286426
FBgn0040235,0.0007525162261311259
FBgn0261602,0.009406452826639074
FBgn0004456,0.001787226037061424
FBgn0283477,0.0014109679239958611
FBgn0260943,0.0028219358479917222
FBgn0039215,0.0006584516978647352
FBgn0033581,0.0015050324522622519
FBgn0032330,0.002916000376258113
FBgn0064225,0.011287743391966889
FBgn0040323,0.00018812905653278148
FBgn0052251,0.0007525162261311259
FBgn0037647,0.0006584516978647352
FBgn0036053,0.0004703226413319537
FBgn0036254,0.0016931615087950333
FBgn0017572,0.00037625811306556296
FBgn0034877,0.0009406452826639074
FBgn0026562,0.0028219358479917222
FBgn0023407,0.0010347098109302981
FBgn0261862,0.0008465807543975167
FBgn0000927,0.0002821935847991722
FBgn0003865,0.0010347098109302981
FBgn0037270,0.00639638792211457
FBgn0037935,9.406452826639074e-05
FBgn0053198,0.0006584516978647352
FBgn0034598,0.0005643871695983444
FBgn0025815,0.0014109679239958611
FBgn0029997,0.0009406452826639074
FBgn0260985,0.002163484150126987
FBgn0260456,0.004703226413319537
FBgn0038585,0.0005643871695983444
FBgn0031544,0.0004703226413319537
FBgn0086707,0.0013169033957294704
FBgn0034266,9.406452826639074e-05
FBgn0004888,0.0013169033957294704
FBgn0031874,0.00018812905653278148
FBgn0260962,0.0034803875458564574
FBgn0037679,0.00018812905653278148
FBgn0052626,0.0016931615087950333
FBgn0001994,0.0014109679239958611
FBgn0037780,0.0008465807543975167
FBgn0030748,0.010535227165835763
FBgn0034144,0.0012228388674630796
FBgn0250904,9.406452826639074e-05
FBgn0016672,0.0006584516978647352
FBgn0010423,0.0004703226413319537
FBgn0053156,0.0014109679239958611
FBgn0010323,0.010723356222368544
FBgn0036419,0.0009406452826639074
FBgn0035414,0.0007525162261311259
FBgn0032955,9.406452826639074e-05
FBgn0031955,0.00037625811306556296
FBgn0030268,0.0006584516978647352
FBgn0052392,0.00253974226319255
FBgn0000527,0.0005643871695983444
FBgn0033739,0.0020694196218605963
FBgn0031762,0.0002821935847991722
FBgn0031661,0.006866710563446524
FBgn0030455,0.0006584516978647352
FBgn0002862,0.0023516132066597685
FBgn0050039,0.00018812905653278148
FBgn0053548,0.0009406452826639074
FBgn0031546,0.00253974226319255
FBgn0004175,0.0008465807543975167
FBgn0030234,0.0015050324522622519
FBgn0033471,0.00037625811306556296
FBgn0000459,0.003198193961057285
FBgn0029105,0.0012228388674630796
FBgn0040396,0.0010347098109302981
FBgn0034720,0.0006584516978647352
FBgn0025676,0.004797290941585928
FBgn0032656,0.003198193961057285
FBgn0036376,0.0013169033957294704
FBgn0033199,0.0013169033957294704
FBgn0039355,0.0031041294327908944
FBgn0035260,0.0004703226413319537
FBgn0004173,0.0016931615087950333
FBgn0085227,0.00037625811306556296
FBgn0031579,0.006114194337315398
FBgn0029662,0.00037625811306556296
FBgn0033971,0.006678581506913743
FBgn0038097,0.0004703226413319537
FBgn0030301,0.0016931615087950333
FBgn0034472,0.00018812905653278148
FBgn0037428,0.0005643871695983444
FBgn0039690,0.00018812905653278148
FBgn0026141,0.004326968300253974
FBgn0032894,0.0008465807543975167
FBgn0034599,0.0005643871695983444
FBgn0023129,0.0002821935847991722
FBgn0032260,0.0016931615087950333
FBgn0010877,0.0005643871695983444
FBgn0031289,0.0012228388674630796
FBgn0017456,0.0010347098109302981
FBgn0015781,9.406452826639074e-05
FBgn0035518,0.0028219358479917222
FBgn0030912,0.0004703226413319537
FBgn0028581,0.0006584516978647352
FBgn0010292,0.0020694196218605963
FBgn0003162,0.002163484150126987
FBgn0036924,0.009782710939704637
FBgn0030623,0.0013169033957294704
FBgn0035141,0.0007525162261311259
FBgn0003464,0.007431097733044869
FBgn0010044,0.00037625811306556296
FBgn0031657,0.0002821935847991722
FBgn0029801,0.003198193961057285
FBgn0037275,0.0011287743391966889
FBgn0036818,0.004044774715454802
FBgn0022359,0.0009406452826639074
FBgn0026189,0.0009406452826639074
FBgn0029957,0.0009406452826639074
FBgn0013305,0.0006584516978647352
FBgn0013576,0.0020694196218605963
FBgn0034816,0.003668516602389239
FBgn0004893,0.0015990969805286426
FBgn0033945,0.0005643871695983444
FBgn0028475,0.0008465807543975167
FBgn0031945,0.0012228388674630796
FBgn0030864,0.0027278713197253315
FBgn0263240,0.0004703226413319537
FBgn0032124,0.0016931615087950333
FBgn0030479,0.0008465807543975167
FBgn0051415,9.406452826639074e-05
FBgn0039116,0.00037625811306556296
FBgn0030141,0.0009406452826639074
FBgn0026411,0.0034803875458564574
FBgn0039883,0.0011287743391966889
FBgn0037923,9.406452826639074e-05
FBgn0026088,0.002163484150126987
FBgn0050431,0.0008465807543975167
FBgn0037539,0.00037625811306556296
FBgn0030976,0.0002821935847991722
FBgn0004436,0.00037625811306556296
FBgn0034312,0.0022575486783933778
FBgn0039711,0.001787226037061424
FBgn0283659,9.406452826639074e-05
FBgn0036257,0.0056438716959834444
FBgn0034354,0.00037625811306556296
FBgn0019936,0.012228388674630795
FBgn0264810,0.00037625811306556296
FBgn0035251,0.006208258865581789
FBgn0027600,0.0013169033957294704
FBgn0260224,0.00018812905653278148
FBgn0029752,0.0009406452826639074
FBgn0037616,0.0004703226413319537
FBgn0011273,0.0027278713197253315
FBgn0085192,0.0005643871695983444
FBgn0032785,0.0030100649045245037
FBgn0033208,0.0009406452826639074
FBgn0085391,0.0008465807543975167
FBgn0035854,0.0008465807543975167
FBgn0039766,9.406452826639074e-05
FBgn0003086,9.406452826639074e-05
FBgn0033605,0.00037625811306556296
FBgn0036366,0.0011287743391966889
FBgn0086784,0.0006584516978647352
FBgn0051988,0.0005643871695983444
FBgn0032429,0.0011287743391966889
FBgn0003527,0.0002821935847991722
FBgn0038373,0.0014109679239958611
FBgn0260859,0.002163484150126987
FBgn0027546,0.0018812905653278148
FBgn0034758,0.005926065280782617
FBgn0037734,0.0018812905653278148
FBgn0025635,0.0016931615087950333
FBgn0038128,0.0006584516978647352
FBgn0015614,0.0024456777349261593
FBgn0034650,0.0024456777349261593
FBgn0030620,0.00037625811306556296
FBgn0031008,0.0011287743391966889
FBgn0020513,0.002163484150126987
FBgn0032988,0.0010347098109302981
FBgn0033693,9.406452826639074e-05
FBgn0026263,0.0013169033957294704
FBgn0028893,9.406452826639074e-05
FBgn0035491,0.0023516132066597685
FBgn0019932,0.00018812905653278148
FBgn0035101,0.0019753550935942056
FBgn0052633,0.00037625811306556296
FBgn0052548,0.0015990969805286426
FBgn0034520,0.0023516132066597685
FBgn0063492,0.0012228388674630796
FBgn0031633,0.0002821935847991722
FBgn0038306,0.0006584516978647352
FBgn0028902,0.004797290941585928
FBgn0028913,0.00037625811306556296
FBgn0259243,0.0031041294327908944
FBgn0038551,0.0045150973567867556
FBgn0023489,0.00018812905653278148
FBgn0003313,0.0015050324522622519
FBgn0039140,0.0022575486783933778
FBgn0010607,0.0010347098109302981
FBgn0031247,0.0009406452826639074
FBgn0029799,0.0013169033957294704
FBgn0031094,0.0006584516978647352
FBgn0039204,0.0023516132066597685
FBgn0265185,0.0014109679239958611
FBgn0037697,9.406452826639074e-05
FBgn0034224,0.0006584516978647352
FBgn0004174,0.0027278713197253315
FBgn0032407,0.002163484150126987
FBgn0034035,0.0004703226413319537
FBgn0052846,0.0015990969805286426
FBgn0033815,0.0002821935847991722
FBgn0040079,0.0004703226413319537
FBgn0036942,9.406452826639074e-05
FBgn0030801,0.0007525162261311259
FBgn0037538,0.00018812905653278148
FBgn0034863,0.0012228388674630796
FBgn0034085,0.0006584516978647352
FBgn0038588,0.0006584516978647352
FBgn0030409,0.0010347098109302981
FBgn0031238,0.0008465807543975167
FBgn0014857,0.0024456777349261593
FBgn0050497,0.004326968300253974
FBgn0031608,0.0009406452826639074
FBgn0036394,0.0010347098109302981
FBgn0025709,0.0006584516978647352
FBgn0033544,0.0008465807543975167
FBgn0036184,0.0016931615087950333
FBgn0035140,0.00037625811306556296
FBgn0263079,0.0007525162261311259
FBgn0037827,0.0012228388674630796
FBgn0031351,0.0009406452826639074
FBgn0264489,0.0009406452826639074
FBgn0030003,0.004138839243721193
FBgn0040345,0.0015990969805286426
FBgn0025936,0.0014109679239958611
FBgn0037619,0.0027278713197253315
FBgn0051211,0.0048913554698523185
FBgn0086676,0.0004703226413319537
FBgn0038166,0.0026338067914589407
FBgn0003683,0.003574452074122848
FBgn0263831,0.00037625811306556296
FBgn0019809,0.0023516132066597685
FBgn0051244,0.0012228388674630796
FBgn0010452,0.0006584516978647352
FBgn0003961,0.0018812905653278148
FBgn0014143,0.0013169033957294704
FBgn0026400,0.0018812905653278148
FBgn0036291,0.001787226037061424
FBgn0032681,0.0004703226413319537
FBgn0039503,0.0031041294327908944
FBgn0037446,0.0020694196218605963
FBgn0039343,0.0033863230175900667
FBgn0032370,0.0002821935847991722
FBgn0030832,9.406452826639074e-05
FBgn0030584,0.0008465807543975167
FBgn0030277,0.0002821935847991722
FBgn0052831,0.0004703226413319537
FBgn0038000,0.00037625811306556296
FBgn0036505,0.0019753550935942056
FBgn0023441,0.0005643871695983444
FBgn0035766,0.0015050324522622519
FBgn0039110,0.0006584516978647352
FBgn0037717,0.0030100649045245037
FBgn0086370,0.0005643871695983444
FBgn0032156,0.0013169033957294704
FBgn0023534,0.0015050324522622519
FBgn0033627,0.0008465807543975167
FBgn0032773,0.0056438716959834444
FBgn0026149,0.0002821935847991722
FBgn0036438,0.0011287743391966889
FBgn0030566,9.406452826639074e-05
FBgn0032282,0.0002821935847991722
FBgn0037617,0.0007525162261311259
FBgn0052817,0.0002821935847991722
FBgn0035103,0.0007525162261311259
FBgn0028852,0.0005643871695983444
FBgn0004373,0.0004703226413319537
FBgn0051064,0.0006584516978647352
FBgn0025645,0.00018812905653278148
FBgn0013303,0.002163484150126987
FBgn0030410,0.0006584516978647352
FBgn0263144,0.0012228388674630796
FBgn0063670,0.00018812905653278148
FBgn0030518,0.00037625811306556296
FBgn0051638,0.0012228388674630796
FBgn0260222,0.0
FBgn0038901,9.406452826639074e-05
FBgn0003435,0.002916000376258113
FBgn0037815,0.004326968300253974
FBgn0013751,0.0004703226413319537
FBgn0025702,0.003950710187188411
FBgn0004228,0.00018812905653278148
FBgn0029152,0.0004703226413319537
FBgn0040670,0.0013169033957294704
FBgn0030905,0.00018812905653278148
FBgn0028570,0.0006584516978647352
FBgn0022027,0.0014109679239958611
FBgn0032360,0.00018812905653278148
FBgn0030511,0.0002821935847991722
FBgn0037747,0.00018812905653278148
FBgn0036850,0.0011287743391966889
FBgn0259794,0.008277678487442385
FBgn0036246,0.0007525162261311259
FBgn0041194,0.0007525162261311259
FBgn0001281,0.00018812905653278148
FBgn0032003,0.0006584516978647352
FBgn0034135,0.0015050324522622519
FBgn0000454,0.0019753550935942056
FBgn0032061,0.0004703226413319537
FBgn0032181,0.0008465807543975167
FBgn0025878,0.0002821935847991722
FBgn0019650,0.004703226413319537
FBgn0036414,0.0002821935847991722
FBgn0038706,0.0011287743391966889
FBgn0005694,0.0005643871695983444
FBgn0040723,0.0010347098109302981
FBgn0015320,0.0019753550935942056
FBgn0034651,0.006584516978647352
FBgn0039712,0.0022575486783933778
FBgn0033017,0.002163484150126987
FBgn0030350,9.406452826639074e-05
FBgn0052655,0.0012228388674630796
FBgn0033716,0.0002821935847991722
FBgn0038163,0.00037625811306556296
FBgn0029094,0.002916000376258113
FBgn0050480,0.0006584516978647352
FBgn0278604,0.0019753550935942056
FBgn0003480,0.0030100649045245037
FBgn0036992,0.0015050324522622519
FBgn0031664,0.00018812905653278148
FBgn0038396,0.0002821935847991722
FBgn0024887,0.0009406452826639074
FBgn0032089,0.0033863230175900667
FBgn0033616,0.0011287743391966889
FBgn0001145,0.0026338067914589407
FBgn0065032,0.0013169033957294704
FBgn0028895,0.0005643871695983444
FBgn0031894,0.0014109679239958611
FBgn0029535,0.00018812905653278148
FBgn0051678,0.00018812905653278148
FBgn0038547,0.0007525162261311259
FBgn0036617,0.0056438716959834444
FBgn0037007,0.02163484150126987
FBgn0005564,0.00037625811306556296
FBgn0051549,0.0004703226413319537
FBgn0031488,0.003198193961057285
FBgn0267823,0.0
FBgn0001186,0.0014109679239958611
FBgn0029114,0.0006584516978647352
FBgn0034330,0.00018812905653278148
FBgn0004003,0.003574452074122848
FBgn0004429,9.406452826639074e-05
FBgn0033928,0.0004703226413319537
FBgn0033229,0.0002821935847991722
FBgn0039577,9.406452826639074e-05
FBgn0023542,0.00037625811306556296
FBgn0050349,0.0018812905653278148
FBgn0013763,0.00037625811306556296
FBgn0038491,0.00037625811306556296
FBgn0038302,0.0014109679239958611
FBgn0025692,0.00018812905653278148
FBgn0033701,0.0007525162261311259
FBgn0051816,9.406452826639074e-05
FBgn0031184,0.0006584516978647352
FBgn0004552,0.00037625811306556296
FBgn0262975,0.0026338067914589407
FBgn0010051,0.0006584516978647352
FBgn0025838,0.0005643871695983444
FBgn0031842,0.0006584516978647352
FBgn0020440,0.0006584516978647352
FBgn0028406,0.0011287743391966889
FBgn0000625,0.0026338067914589407
FBgn0001981,0.0031041294327908944
FBgn0031077,0.00037625811306556296
FBgn0267378,0.001787226037061424
FBgn0031913,0.00037625811306556296
FBgn0039114,0.0004703226413319537
FBgn0243512,0.0013169033957294704
FBgn0260780,0.0030100649045245037
FBgn0011701,0.00018812905653278148
FBgn0029856,0.0018812905653278148
FBgn0267339,0.00253974226319255
FBgn0034443,0.0005643871695983444
FBgn0261285,0.0009406452826639074
FBgn0034800,0.0006584516978647352
FBgn0034420,0.0004703226413319537
FBgn0039120,0.002163484150126987
FBgn0002732,0.0002821935847991722
FBgn0010768,0.0004703226413319537
FBgn0033893,0.00037625811306556296
FBgn0030038,0.0008465807543975167
FBgn0013755,0.0011287743391966889
FBgn0036494,0.0010347098109302981
FBgn0051344,0.00037625811306556296
FBgn0030447,0.0002821935847991722
FBgn0034706,0.003668516602389239
FBgn0050324,0.0012228388674630796
FBgn0035482,0.00037625811306556296
FBgn0026090,0.0002821935847991722
FBgn0063495,0.0004703226413319537
FBgn0032268,0.00018812905653278148
FBgn0085464,0.00018812905653278148
FBgn0031187,0.002163484150126987
FBgn0031224,0.0010347098109302981
FBgn0032820,0.0015990969805286426
FBgn0264560,0.0012228388674630796
FBgn0037156,0.0009406452826639074
FBgn0035206,0.0015990969805286426
FBgn0050016,0.0
FBgn0030244,0.0005643871695983444
FBgn0030029,0.0015050324522622519
FBgn0259682,0.0006584516978647352
FBgn0023508,0.0012228388674630796
FBgn0035734,0.0004703226413319537
FBgn0032768,0.0012228388674630796
FBgn0034998,9.406452826639074e-05
FBgn0038425,0.0010347098109302981
FBgn0024542,0.0045150973567867556
FBgn0038361,0.0002821935847991722
FBgn0003423,0.0020694196218605963
FBgn0025874,9.406452826639074e-05
FBgn0036004,0.0020694196218605963
FBgn0000286,0.0028219358479917222
FBgn0040355,0.0016931615087950333
FBgn0051719,0.00253974226319255
FBgn0035830,0.0004703226413319537
FBgn0027572,0.0056438716959834444
FBgn0034885,9.406452826639074e-05
FBgn0011206,0.0015050324522622519
FBgn0031065,0.0004703226413319537
FBgn0050157,9.406452826639074e-05
FBgn0035198,0.0005643871695983444
FBgn0043070,0.0026338067914589407
FBgn0039726,0.00018812905653278148
FBgn0051140,0.0015050324522622519
FBgn0037794,0.0026338067914589407
FBgn0034697,0.004232903771987583
FBgn0029833,0.00037625811306556296
FBgn0025592,0.008465807543975166
FBgn0083952,0.0002821935847991722
FBgn0015737,0.00018812905653278148
FBgn0085343,0.0
FBgn0263239,0.0005643871695983444
FBgn0029170,0.0008465807543975167
FBgn0032597,0.0002821935847991722
FBgn0031375,0.0005643871695983444
FBgn0030628,0.0013169033957294704
FBgn0024998,0.0012228388674630796
FBgn0030521,0.0009406452826639074
FBgn0046113,0.00037625811306556296
FBgn0035049,9.406452826639074e-05
FBgn0029121,0.0006584516978647352
FBgn0035513,0.004326968300253974
FBgn0028743,0.00018812905653278148
FBgn0052601,9.406452826639074e-05
FBgn0039860,0.0016931615087950333
FBgn0036272,0.0023516132066597685
FBgn0037562,0.0009406452826639074
FBgn0284421,0.0012228388674630796
FBgn0283508,0.0
FBgn0011829,0.0008465807543975167
FBgn0004381,0.0009406452826639074
FBgn0030608,0.018060389427147022
FBgn0263930,0.018812905653278148
FBgn0032002,0.0002821935847991722
FBgn0030659,9.406452826639074e-05
FBgn0036777,9.406452826639074e-05
FBgn0086912,0.0012228388674630796
FBgn0016975,0.0006584516978647352
FBgn0038659,0.0009406452826639074
FBgn0085408,0.0013169033957294704
FBgn0036847,0.0004703226413319537
FBgn0035207,0.0002821935847991722
FBgn0004057,0.00037625811306556296
FBgn0002626,0.009312388298372684
FBgn0003941,0.009876775467971027
FBgn0000097,0.0010347098109302981
FBgn0030136,0.009876775467971027
FBgn0033186,0.00018812905653278148
FBgn0004404,0.007713291317844041
FBgn0002930,0.00018812905653278148
FBgn0261599,0.010817420750634936
FBgn0031820,0.0008465807543975167
FBgn0017545,0.010535227165835763
FBgn0051184,0.0010347098109302981
FBgn0023170,0.008748001128774338
FBgn0032987,0.009312388298372684
FBgn0034968,0.011946195089831625
FBgn0003733,0.002916000376258113
FBgn0267487,0.0014109679239958611
FBgn0031980,0.008277678487442385
FBgn0037626,0.0002821935847991722
FBgn0027494,0.007807355846110432
FBgn0261596,0.009124259241839901
FBgn0028374,0.00037625811306556296
FBgn0038834,0.00884206565704073
FBgn0038487,0.0010347098109302981
FBgn0066084,0.009406452826639074
FBgn0020370,0.0015050324522622519
FBgn0039007,0.00037625811306556296
FBgn0040007,0.009406452826639074
FBgn0025595,0.0007525162261311259
FBgn0266669,0.0013169033957294704
FBgn0020257,0.0006584516978647352
FBgn0020910,0.012886840372495531
FBgn0033953,0.0004703226413319537
FBgn0261597,0.011946195089831625
FBgn0037454,0.0009406452826639074
FBgn0013767,0.00037625811306556296
FBgn0053348,9.406452826639074e-05
FBgn0032409,0.00037625811306556296
FBgn0038201,0.00018812905653278148
FBgn0036194,0.0012228388674630796
FBgn0003139,0.0007525162261311259
FBgn0038876,0.00018812905653278148
FBgn0035416,0.0010347098109302981
FBgn0038419,0.00037625811306556296
FBgn0031690,0.0008465807543975167
FBgn0028471,0.0013169033957294704
FBgn0029768,0.00018812905653278148
FBgn0033258,0.0004703226413319537
FBgn0262169,0.0002821935847991722
FBgn0035852,0.0007525162261311259
FBgn0261608,0.008277678487442385
FBgn0037100,9.406452826639074e-05
FBgn0034532,0.0002821935847991722
FBgn0038266,0.0026338067914589407
FBgn0025641,0.0007525162261311259
FBgn0003034,0.00018812905653278148
FBgn0005695,0.0019753550935942056
FBgn0010340,0.00018812905653278148
FBgn0029940,0.0004703226413319537
FBgn0005649,0.0024456777349261593
FBgn0031413,0.0013169033957294704
FBgn0261995,9.406452826639074e-05
FBgn0031784,0.0004703226413319537
FBgn0035423,0.0007525162261311259
FBgn0031979,0.0024456777349261593
FBgn0039698,0.0004703226413319537
FBgn0024984,0.0010347098109302981
FBgn0028738,9.406452826639074e-05
FBgn0039792,0.0002821935847991722
FBgn0051365,0.0006584516978647352
FBgn0015766,0.0011287743391966889
FBgn0030558,0.0010347098109302981
FBgn0030025,0.0002821935847991722
FBgn0041087,0.0004703226413319537
FBgn0040395,0.0009406452826639074
FBgn0039229,0.0015990969805286426
FBgn0032483,0.0018812905653278148
FBgn0036848,0.00018812905653278148
FBgn0023519,9.406452826639074e-05
FBgn0011768,0.0012228388674630796
FBgn0029667,0.0002821935847991722
FBgn0037814,0.0002821935847991722
FBgn0043854,0.0024456777349261593
FBgn0027057,0.00037625811306556296
FBgn0285948,0.0101589690527702
FBgn0040321,0.00037625811306556296
FBgn0032781,0.00018812905653278148
FBgn0036397,0.0005643871695983444
FBgn0023169,0.0002821935847991722
FBgn0038860,0.0007525162261311259
FBgn0036731,0.0010347098109302981
FBgn0086367,0.00037625811306556296
FBgn0036534,0.0009406452826639074
FBgn0034007,9.406452826639074e-05
FBgn0033706,0.0012228388674630796
FBgn0285949,0.011569936976766062
FBgn0038745,0.0006584516978647352
FBgn0261068,0.0015050324522622519
FBgn0037544,0.0007525162261311259
FBgn0263106,0.004232903771987583
FBgn0001133,0.005361678111184272
FBgn0032229,0.0002821935847991722
FBgn0003396,0.0015050324522622519
FBgn0038194,0.00037625811306556296
FBgn0037705,0.0006584516978647352
FBgn0027497,0.0002821935847991722
FBgn0038607,0.0008465807543975167
FBgn0038139,0.0004703226413319537
FBgn0037250,9.406452826639074e-05
FBgn0031051,0.00037625811306556296
FBgn0034199,0.00037625811306556296
FBgn0035657,0.0009406452826639074
FBgn0003310,0.0012228388674630796
FBgn0031261,0.0002821935847991722
FBgn0042085,0.0026338067914589407
FBgn0022213,0.0015050324522622519
FBgn0032204,0.00037625811306556296
FBgn0035088,0.00037625811306556296
FBgn0038303,0.001787226037061424
FBgn0259234,0.00018812905653278148
FBgn0037022,0.00037625811306556296
FBgn0035047,0.002163484150126987
FBgn0030974,0.0014109679239958611
FBgn0035693,0.0023516132066597685
FBgn0022724,0.0007525162261311259
FBgn0016053,0.0007525162261311259
FBgn0031456,0.0013169033957294704
FBgn0260944,0.0013169033957294704
FBgn0004118,9.406452826639074e-05
FBgn0000039,0.0006584516978647352
FBgn0032391,0.0006584516978647352
FBgn0032847,0.0006584516978647352
FBgn0003523,9.406452826639074e-05
FBgn0036273,0.0005643871695983444
FBgn0011300,0.0013169033957294704
FBgn0267975,0.00037625811306556296
FBgn0027553,0.0004703226413319537
FBgn0035026,0.0004703226413319537
FBgn0041205,0.010535227165835763
FBgn0040294,0.0007525162261311259
FBgn0030373,0.0015050324522622519
FBgn0039183,0.0024456777349261593
FBgn0034627,0.0007525162261311259
FBgn0037621,0.004138839243721193
FBgn0010315,0.0026338067914589407
FBgn0002869,0.0007525162261311259
FBgn0034876,9.406452826639074e-05
FBgn0037657,0.0011287743391966889
FBgn0000395,0.0010347098109302981
FBgn0030323,0.0033863230175900667
FBgn0003980,0.0024456777349261593
FBgn0039638,0.004232903771987583
FBgn0022786,0.0023516132066597685
FBgn0033401,0.0023516132066597685
FBgn0032151,0.00037625811306556296
FBgn0001987,0.003292258489323676
FBgn0025634,0.0007525162261311259
FBgn0050443,0.0024456777349261593
FBgn0050476,0.002163484150126987
FBgn0003089,0.0015990969805286426
FBgn0035205,0.0019753550935942056
FBgn0051950,0.0007525162261311259
FBgn0261850,0.0008465807543975167
FBgn0037101,0.00037625811306556296
FBgn0031377,0.0024456777349261593
FBgn0032246,0.0005643871695983444
FBgn0036667,0.00018812905653278148
FBgn0036057,0.0005643871695983444
FBgn0005386,0.0011287743391966889
FBgn0033354,0.0011287743391966889
FBgn0010894,0.0008465807543975167
FBgn0015277,0.0012228388674630796
FBgn0034962,0.0009406452826639074
FBgn0030685,0.0028219358479917222
FBgn0020392,0.0005643871695983444
FBgn0285950,0.009876775467971027
FBgn0036896,0.0006584516978647352
FBgn0004435,0.0016931615087950333
FBgn0016696,0.0016931615087950333
FBgn0024689,0.0005643871695983444
FBgn0032979,0.0011287743391966889
FBgn0037301,0.0004703226413319537
FBgn0050091,9.406452826639074e-05
FBgn0040102,0.0034803875458564574
FBgn0037781,0.0010347098109302981
FBgn0030739,0.0009406452826639074
FBgn0012344,9.406452826639074e-05
FBgn0030789,0.0034803875458564574
FBgn0003979,0.00018812905653278148
FBgn0028644,0.0008465807543975167
FBgn0003978,0.0005643871695983444
FBgn0003447,0.0002821935847991722
FBgn0039584,0.00018812905653278148
FBgn0267698,0.004797290941585928
FBgn0036919,0.004138839243721193
FBgn0016930,0.0011287743391966889
FBgn0263231,0.0027278713197253315
FBgn0041186,0.0007525162261311259
FBgn0030018,0.0009406452826639074
FBgn0265140,0.015144389050888909
FBgn0002868,0.0009406452826639074
FBgn0002044,0.0005643871695983444
FBgn0032129,0.0014109679239958611
FBgn0026179,0.0010347098109302981
FBgn0028707,0.00018812905653278148
FBgn0013773,0.0018812905653278148
FBgn0029092,0.0004703226413319537
FBgn0259246,0.0033863230175900667
FBgn0266420,0.0024456777349261593
FBgn0039509,0.0002821935847991722
FBgn0052311,0.004326968300253974
FBgn0265991,0.0034803875458564574
FBgn0261403,0.00253974226319255
FBgn0263260,0.0014109679239958611
