FbID,EigenVector
FBgn0029709,0.00013973256051565093
FBgn0028482,6.481830116485856e-05
FBgn0263396,0.009188064995239867
FBgn0036804,0.006085646773545122
FBgn0031902,0.0004051097018124148
FBgn0039461,0.0012873129566119519
FBgn0003942,0.10823659955033316
FBgn0027945,0.00024337178230097664
FBgn0036685,0.0008550999823670142
FBgn0027599,0.0010161043624758565
FBgn0031903,3.87675563159422e-05
FBgn0030208,0.00040695378568101183
FBgn0026389,6.195264932496692e-05
FBgn0260945,0.0011194413629237792
FBgn0051866,0.0003582213174764058
FBgn0038978,5.60772688464182e-05
FBgn0036386,0.0012095936720156338
FBgn0038787,0.00013372261236056622
FBgn0011230,0.003455770878165988
FBgn0003082,0.00029086928389150104
FBgn0013347,0.00015604088086841616
FBgn0005659,2.9048839081469586e-05
FBgn0000307,0.0009851300139194915
FBgn0003140,2.6032596228906362e-05
FBgn0015903,0.0010793776840629398
FBgn0033569,0.0016766636915388486
FBgn0015396,0.00030094499581842965
FBgn0026206,0.0005342772094357501
FBgn0030943,0.00017656431238307274
FBgn0015721,0.0010920297550590674
FBgn0000529,0.00446337581393082
FBgn0032871,4.187427398585186e-06
FBgn0026427,0.0030833837230128088
FBgn0035001,0.0031116931795217547
FBgn0038766,0.0007074315149732613
FBgn0001170,0.0021282311467193905
FBgn0022935,0.00623053557896563
FBgn0022699,0.00032148686234087254
FBgn0030530,0.0004210911637723179
FBgn0037921,0.0017725422126827223
FBgn0004101,0.00020056669565449335
FBgn0051368,0.0011870538014040974
FBgn0004839,0.0011698491282893927
FBgn0267728,0.0001208707418973092
FBgn0042138,8.403856527371266e-05
FBgn0030374,1.9755896542752215e-05
FBgn0260660,0.00047983835587097967
FBgn0030008,4.169739845899605e-05
FBgn0031115,0.00048456378115981373
FBgn0003511,0.0013135191065955809
FBgn0040477,0.0007019156378675421
FBgn0030960,0.00014102290487146964
FBgn0263598,0.005017916619367809
FBgn0013350,3.770866046103911e-05
FBgn0033846,0.0013973376630535283
FBgn0261588,4.564337033262105e-05
FBgn0001180,0.0008728960900763451
FBgn0002023,0.0004024461357423948
FBgn0015024,0.001356718376519602
FBgn0032587,0.00018742796574544042
FBgn0002522,0.0001579823396835004
FBgn0261119,0.0042751928605630615
FBgn0040465,0.0018558847946384017
FBgn0031573,0.0008814708902278132
FBgn0000339,1.0167204846908493e-05
FBgn0032481,0.0030315742718800055
FBgn0032130,0.00032387185077450634
FBgn0024326,0.0031174326684074278
FBgn0004896,0.0032990005594462574
FBgn0033019,0.002058312638079437
FBgn0030364,0.0002899237696575038
FBgn0030963,0.00010209164308510305
FBgn0005642,0.0006373787850245055
FBgn0032291,0.00011803794053312402
FBgn0031745,0.0023254439978348434
FBgn0051040,0.00035543824797888875
FBgn0041180,0.0006484141613702937
FBgn0004889,0.0020566149450641797
FBgn0029905,0.0006082972735986365
FBgn0033252,0.001577415551950717
FBgn0031036,0.0001925868123911393
FBgn0039129,0.0013358678469019359
FBgn0026428,0.0005429100583586047
FBgn0036814,0.0013663197484685484
FBgn0011758,0.00034199721987298524
FBgn0029874,0.000759348428670455
FBgn0030048,0.00016754370728681197
FBgn0020909,4.454416075847655e-05
FBgn0011741,0.0019486027922915982
FBgn0022943,0.00025592637057736053
FBgn0037920,0.0001297973511266878
FBgn0039831,0.00013015596084902308
FBgn0020304,0.0042768404821012344
FBgn0038966,1.6848016867062294e-05
FBgn0013811,0.0014211563055733071
FBgn0031886,0.0005129522192949117
FBgn0015946,0.00369089918018271
FBgn0004861,0.0007107355725589925
FBgn0032751,0.0001943121286618402
FBgn0032475,0.002055665291948664
FBgn0002791,0.00035946985622127645
FBgn0037207,0.0022042111917670347
FBgn0030054,0.0026810629192368265
FBgn0000808,0.00015120215896873796
FBgn0030082,0.0008142301527360072
FBgn0003969,0.0005045207092917844
FBgn0034180,0.0005220613179071834
FBgn0013733,0.005640817507167059
FBgn0259199,0.00010194600968325316
FBgn0000382,0.005753825970544731
FBgn0013718,0.0008473758165327662
FBgn0023023,3.589470886759254e-05
FBgn0004643,0.00033050134121310966
FBgn0266670,0.00570991877843339
FBgn0266673,0.0011456046067695454
FBgn0261477,0.0018926730158701124
FBgn0034217,0.001306056819001434
FBgn0034138,0.10688652520235442
FBgn0035379,0.00012621482665106738
FBgn0000636,0.0016033717585925322
FBgn0027841,0.00027203545977128474
FBgn0033266,0.003480006035415165
FBgn0023096,0.000887454261970936
FBgn0004378,0.002410781443996245
FBgn0028331,0.0005313504597857707
FBgn0023388,0.0016875417983218256
FBgn0029903,0.0013368693037271897
FBgn0020255,0.001167360161095056
FBgn0001986,0.0014404250650916198
FBgn0039066,0.0012564415120834972
FBgn0261933,0.0006743314248400805
FBgn0000414,0.0012168665317112445
FBgn0033087,0.00023431588891621255
FBgn0010411,0.10187251061044483
FBgn0032363,0.0012593213774365832
FBgn0024987,0.0036411148376633835
FBgn0033062,0.002051042410094662
FBgn0003256,0.0022216278717718738
FBgn0039713,0.10266347607127252
FBgn0031093,0.0006366134011995042
FBgn0039977,0.00010642374925350381
FBgn0027616,0.00046011078187811077
FBgn0033339,0.0015170417041163598
FBgn0086532,0.001481937550104216
FBgn0034264,0.0002440945794943769
FBgn0034476,0.0001381637079503944
FBgn0002917,1.1320011999531726e-05
FBgn0266449,0.005532972799694811
FBgn0025865,0.00037148899847170127
FBgn0034259,0.010389088643507391
FBgn0030734,0.0015583058039721747
FBgn0032001,0.00033692647325003067
FBgn0027296,0.00015632187254657997
FBgn0030243,0.0005411865158443125
FBgn0033806,0.0013611868244772728
FBgn0041184,0.00032703101554935524
FBgn0039214,0.0019704387634730917
FBgn0039907,0.0018157568272681162
FBgn0029512,0.0011195893199324241
FBgn0086347,0.0009716782068772573
FBgn0034417,0.00012610957599343335
FBgn0020279,0.0037741570834293092
FBgn0020493,0.00047667923885977623
FBgn0003890,0.0034010774327980896
FBgn0051800,0.00019606376309337742
FBgn0046214,0.10617722587087046
FBgn0015621,0.001100114448835397
FBgn0266464,0.0008755634408964241
FBgn0002638,0.0009467139515538934
FBgn0005648,0.0001276441831315287
FBgn0003279,0.1041764396057777
FBgn0261800,0.0017036202557230002
FBgn0261788,0.0027152976145829954
FBgn0037756,0.001383775906658492
FBgn0030612,0.00035060488361446455
FBgn0038965,0.002456898028681039
FBgn0020618,0.10875506811074986
FBgn0020270,0.0007303946500384664
FBgn0011642,0.00033577637273464776
FBgn0026378,7.468033531633368e-05
FBgn0024227,0.0001227444609314092
FBgn0034585,0.0008856139862848767
FBgn0028490,5.8980207566193306e-05
FBgn0027567,0.0003792688226151736
FBgn0038108,0.004203330668555458
FBgn0010825,0.0023003786667272225
FBgn0053094,0.0015856274399778682
FBgn0039213,0.003724997540616677
FBgn0053129,0.0015250628628159413
FBgn0034315,0.00024318700120572122
FBgn0261064,0.0028950221978219785
FBgn0024698,0.001540914124425723
FBgn0261552,0.004089651705988758
FBgn0001083,0.00013769231331332558
FBgn0002922,0.00033431394298936073
FBgn0266801,0.0007220637691506809
FBgn0259168,0.002204776531480014
FBgn0015774,0.018666182202884764
FBgn0036314,0.0002770918038160858
FBgn0015321,0.00024237663704952957
FBgn0021800,0.00019273910815040835
FBgn0015778,0.0048037903618957335
FBgn0024245,0.00039384655070587993
FBgn0003079,0.022167350591781237
FBgn0027873,0.0004410453799718986
FBgn0014366,0.0033148237317378597
FBgn0015402,0.004857180962349337
FBgn0030808,0.001021438946951346
FBgn0266580,0.005626909111901278
FBgn0000317,0.00047472936467306574
FBgn0003997,0.0006239511378978799
FBgn0087035,0.009340297160118268
FBgn0001965,0.0034309245984728565
FBgn0262739,0.0020085681453416047
FBgn0033450,0.00016202867898651183
FBgn0011606,0.001644705058154643
FBgn0031631,0.007323068591735391
FBgn0028974,0.0003523026549799747
FBgn0038472,0.0029140797458551498
FBgn0033526,0.0006814895821717781
FBgn0037084,0.0002938654244089537
FBgn0000233,9.489102151867963e-05
FBgn0025739,7.954181907772969e-05
FBgn0003502,0.0008589531584633627
FBgn0000244,0.00029999838644126635
FBgn0035824,0.00036207859559824997
FBgn0026238,0.005270757418531834
FBgn0001325,0.0001966206434228067
FBgn0061515,7.709121121785984e-05
FBgn0000256,0.003103031796264566
FBgn0038865,0.0003794443260076872
FBgn0033159,0.0011836093007160766
FBgn0039617,0.0002384220897132711
FBgn0264959,0.002034262651861476
FBgn0035170,1.616468793296749e-05
FBgn0035121,0.003732146872335548
FBgn0004374,0.0010874161864548736
FBgn0040388,0.000570495709648865
FBgn0051774,2.7038810668594422e-05
FBgn0031725,0.00043045268632493846
FBgn0261434,0.00032685751419691915
FBgn0264607,0.0019573950178017347
FBgn0052600,0.001760117268230275
FBgn0039227,0.00134371695033165
FBgn0035640,0.0010326848626775163
FBgn0032233,2.8460617960635546e-05
FBgn0035110,0.0017439535769742378
FBgn0038087,3.7010137643635035e-06
FBgn0261385,0.005019312211088764
FBgn0030053,0.0015580814843895918
FBgn0013812,0.0009218015000004994
FBgn0040823,3.0037672930297935e-05
FBgn0036454,4.1279089059291825e-44
FBgn0036263,0.00012021208623935483
FBgn0030352,0.0002574533723569297
FBgn0038282,0.00025831548631401495
FBgn0034286,8.961702395704675e-05
FBgn0028982,0.0017944827296817005
FBgn0051658,0.00017055030917682935
FBgn0016061,3.480393741019995e-05
FBgn0034723,6.316941216577649e-09
FBgn0035604,1.7304594745068443e-08
FBgn0037363,0.001174139410768781
FBgn0263352,0.0010352535579890277
FBgn0051716,0.0033279608953353484
FBgn0002306,6.520759465710545e-05
FBgn0261046,0.00033862298918390103
FBgn0001942,0.010761524366179996
FBgn0034534,0.00012177898679847221
FBgn0040600,0.0027908426879992
FBgn0003984,0.00032163659783082665
FBgn0031390,0.0008729206405566199
FBgn0012058,0.001127842419436507
FBgn0040726,1.5511902319364755e-05
FBgn0038092,0.00026941813383949683
FBgn0000071,0.00030264062536380546
FBgn0004575,0.00029656822217965324
FBgn0028375,0.00018887220762774535
FBgn0030391,7.142450314947342e-05
FBgn0034939,0.0007388446080989541
FBgn0035763,0.003560928188818959
FBgn0051361,0.00025988560935047926
FBgn0020224,0.0008519457477229273
FBgn0031673,7.873686465467144e-05
FBgn0034920,3.001689677571082e-46
FBgn0000524,0.0021489753832029303
FBgn0031100,9.198612369253969e-05
FBgn0013433,0.0006375600032866461
FBgn0037382,0.0008521205477236695
FBgn0041775,0.001290725209687136
FBgn0087021,0.002326635355821631
FBgn0263219,0.00015547900050612106
FBgn0033929,0.0002027919425915707
FBgn0010114,0.0004367064759506005
FBgn0030093,0.0026352896230766205
FBgn0026361,8.317709885000177e-05
FBgn0038156,1.0328899944479718e-05
FBgn0264089,0.0005610303682407048
FBgn0027620,0.0017196529477162663
FBgn0002780,0.005495552977559096
FBgn0013813,0.001511690501201199
FBgn0005614,0.0003567584247451325
FBgn0003475,0.0007939363651785359
FBgn0037736,5.837744759005735e-44
FBgn0052057,5.09072819467121e-06
FBgn0265296,0.0016129409764114094
FBgn0053481,1.5134041014370825e-05
FBgn0028582,0.0006046426530179613
FBgn0041100,0.0004798748440917121
FBgn0085414,5.9097736851227854e-05
FBgn0053143,0.0003287921559659323
FBgn0004364,0.0004998317790973364
FBgn0023095,1.7717369216804896e-05
FBgn0039635,0.00674882891145828
FBgn0031286,0.0005328549984070402
FBgn0027055,0.0005692977155905158
FBgn0051217,0.0015791319336648914
FBgn0261722,0.0016775328385943366
FBgn0000257,0.0003874791414836057
FBgn0024833,0.0002354209898770077
FBgn0031030,0.0008979672879121837
FBgn0011289,0.00536990541694433
FBgn0005411,0.0061750525295006286
FBgn0260759,0.0001094420704915765
FBgn0028402,3.491076260816809e-05
FBgn0261790,0.0002974937857798925
FBgn0030753,0.0041783967556778875
FBgn0085444,0.000611308394276898
FBgn0038223,6.220244669890825e-05
FBgn0020626,0.0017776678429052648
FBgn0035153,0.000614682029747416
FBgn0003429,0.0011434159960624119
FBgn0031792,0.0004481367225834266
FBgn0033890,0.003651024488465649
FBgn0037926,0.0007514746039437052
FBgn0028371,0.0031493875089964474
FBgn0027951,0.005662161672849134
FBgn0259678,0.0003272639275919365
FBgn0033272,0.0024712274545254107
FBgn0026597,0.0005889829869981682
FBgn0250903,0.00018225223059805494
FBgn0011260,0.005964317876893077
FBgn0034265,0.00011038679180128446
FBgn0031850,0.007360620683934535
FBgn0023509,0.0018572730378825237
FBgn0004372,0.0008182197542274199
FBgn0016687,0.0025924778151790936
FBgn0034606,0.0009857784269227186
FBgn0052343,0.0005186195831811696
FBgn0027053,0.0002300470558929368
FBgn0036299,0.00013628814362818628
FBgn0037501,0.00012705271043108308
FBgn0031055,0.00014562086720790675
FBgn0243511,0.0009241205922629382
FBgn0031866,0.0007616129913144115
FBgn0039335,0.0005829134628895896
FBgn0052529,0.0023837639761574605
FBgn0017457,0.0009057565094039276
FBgn0027788,0.0018656473495983416
FBgn0260634,0.004179881794609487
FBgn0029006,0.00418390739255578
FBgn0037384,0.0008492454941961862
FBgn0030688,0.00011142143205299252
FBgn0033770,3.5548974639131574e-05
FBgn0004595,0.0012264259951454207
FBgn0037844,0.0007146104997570367
FBgn0039141,0.0003530305845218213
FBgn0261823,0.00045668245387455483
FBgn0013762,0.0016174755952196272
FBgn0039668,7.648494956937733e-05
FBgn0026577,0.0016118281597703873
FBgn0052062,0.00031882973477448666
FBgn0085432,0.002776676863139266
FBgn0037327,0.0003062370771742067
FBgn0263351,0.0033355261516906367
FBgn0024234,0.0007772710779274772
FBgn0030276,0.0008929988680122943
FBgn0031097,2.1057281936440514e-06
FBgn0030089,0.000813691757127131
FBgn0032848,0.0009346764331646036
FBgn0263456,0.0009073440708508103
FBgn0031688,3.83168003431063e-05
FBgn0025790,0.004942085793577421
FBgn0043884,0.010284155436606287
FBgn0050169,0.0010236282717788602
FBgn0003891,0.0011738594795097023
FBgn0002941,0.0005061389617644079
FBgn0028969,0.0007266233189783006
FBgn0033973,0.0034096172512555053
FBgn0004914,0.0012094141465477679
FBgn0015834,0.0050664032168522425
FBgn0000576,0.0004022821761911972
FBgn0003118,0.00048229333574362177
FBgn0032221,0.00021377541643693285
FBgn0267435,7.556265446191159e-06
FBgn0261004,0.0015842493465113394
FBgn0262509,3.001689677571082e-46
FBgn0004179,0.0008420281079301406
FBgn0021760,0.0010400322374394335
FBgn0034975,0.0017764820697442256
FBgn0002564,1.1402599106514297e-05
FBgn0024361,2.565532364597888e-06
FBgn0016977,0.0014174663652233197
FBgn0031078,0.0009905100166915245
FBgn0000228,0.0007037414145927271
FBgn0037364,0.00045353870630840057
FBgn0262716,0.0017467408417995883
FBgn0004049,0.0002685206732258408
FBgn0014455,0.0009281602453265324
FBgn0061469,0.00043757309378403237
FBgn0036574,0.0008905820107178953
FBgn0000181,0.0006854242633622961
FBgn0015615,0.001862185930599378
FBgn0266916,0.0022801234961837393
FBgn0031424,1.6505120939289735e-06
FBgn0033845,0.0025723199595445224
FBgn0002878,7.541497057309792e-05
FBgn0028525,6.837537507663889e-05
FBgn0267398,0.00011232345174817736
FBgn0046704,0.0017582497636832101
FBgn0027500,0.0018438257994126267
FBgn0261243,0.003567214223129018
FBgn0023167,0.003647798197695658
FBgn0283427,0.005756555313384976
FBgn0031575,0.0007096017626682735
FBgn0001319,0.0009592868184705958
FBgn0259108,0.0017481486359313956
FBgn0261278,0.0039520417266773
FBgn0264389,5.847474578759151e-06
FBgn0284220,0.003140731398821171
FBgn0027518,0.0020927664937210365
FBgn0023181,0.0008775585016262669
FBgn0001084,6.256818871264221e-05
FBgn0032516,0.00011509246881438525
FBgn0010501,0.0005164291241933764
FBgn0266848,0.00013971439848239054
FBgn0015664,0.005208840803979206
FBgn0011737,0.0025630479483210442
FBgn0266581,0.003243421863298523
FBgn0039731,0.00046993607577618633
FBgn0031191,0.0012910211431496224
FBgn0031493,0.003937707428986427
FBgn0020510,0.0003018735166926507
FBgn0003129,0.009566629298756036
FBgn0027356,0.0016420387044156401
FBgn0000606,0.000490656878013262
FBgn0002562,0.00017195640479038266
FBgn0039054,0.00017637402224181687
FBgn0040336,0.0009769820938228578
FBgn0261793,0.0005800467387067434
FBgn0259211,0.0002214094086816261
FBgn0004370,0.0010829307294767342
FBgn0028292,0.0006548350343097154
FBgn0003701,0.00030369764312860003
FBgn0004387,0.0011490357381857394
FBgn0038225,0.0003231572480374831
FBgn0044048,0.00019727265692034063
FBgn0261618,0.007358855257419597
FBgn0000721,0.0028675732470941364
FBgn0037376,0.0012571127637100695
FBgn0028479,0.003204504946572412
FBgn0030600,0.0008988835811364755
FBgn0029131,0.0003009823435227737
FBgn0037980,0.0012382823570583961
FBgn0034590,0.0009151199978527733
FBgn0002563,0.00018201790877485824
FBgn0037573,0.003414770391018619
FBgn0000140,0.0012474313572557443
FBgn0003087,0.0001523037342495909
FBgn0003459,0.00133867319924471
FBgn0259173,0.0010734418173474175
FBgn0283471,0.003109867555853552
FBgn0025352,0.0030927904437148836
FBgn0026143,0.0012125178478931606
FBgn0022800,0.0019086777345074836
FBgn0019686,0.0008660040358010774
FBgn0034709,0.00013011937167917102
FBgn0260970,0.002315257784276314
FBgn0026176,0.0009019292067008602
FBgn0284249,0.0002726895426759515
FBgn0038334,0.0015129427375686992
FBgn0040207,0.0065826638317822254
FBgn0045862,0.0012604191617722256
FBgn0029858,0.0011607887685060837
FBgn0262029,0.0023258999028499673
FBgn0039065,6.10334023136896e-05
FBgn0039861,0.0003934688333995932
FBgn0037899,0.0004938690232065348
FBgn0034915,6.673422629429452e-05
FBgn0031434,0.00017873678847613552
FBgn0027343,7.873234959086185e-05
FBgn0001259,0.0008084357005437427
FBgn0032230,0.00037725890336950187
FBgn0036237,0.0015499923599614515
FBgn0002909,0.00014413960415306804
FBgn0040534,0.0008223041490665827
FBgn0260440,0.00014603829432946792
FBgn0032168,0.0003278519550667531
FBgn0051151,0.0006077406016991635
FBgn0052109,1.702020864113742e-05
FBgn0041789,0.0006588282446314961
FBgn0053056,0.00012888254896983604
FBgn0038947,0.0006336401561914132
FBgn0260789,0.0008241575037193791
FBgn0026401,0.0011713382590879124
FBgn0034098,0.0002614587453753152
FBgn0039966,0.000258992370895355
FBgn0001120,0.0014731604545919039
FBgn0038463,6.020877386019701e-05
FBgn0053519,0.0023431720846628884
FBgn0283521,0.003012737007885275
FBgn0027529,4.883992524680495e-05
FBgn0032682,5.8324280647626814e-05
FBgn0043903,0.0007901819719059566
FBgn0035627,0.001029502109510774
FBgn0034068,0.000342103666982878
FBgn0002567,0.0005238346793281644
FBgn0036107,0.00048495366720146995
FBgn0036480,0.000752688006619348
FBgn0000028,0.0001716154257637753
FBgn0283535,0.0018184516337874815
FBgn0028397,0.0002876752390345706
FBgn0001174,2.3607632959096668e-05
FBgn0033402,0.0009349252334469557
FBgn0036696,1.6558800349271777e-05
FBgn0034543,0.00017013918433984163
FBgn0020260,0.00013087806580797283
FBgn0030037,0.00027392554251016234
FBgn0266668,0.0005765709234848077
FBgn0036448,0.00025781959694759526
FBgn0031634,0.0001481018289888234
FBgn0011305,0.0003051091901002402
FBgn0260012,0.0017503582921815082
FBgn0003575,0.0015084957176074243
FBgn0002924,0.007043063708855992
FBgn0003380,0.00018523561133802644
FBgn0038197,0.043076084608753056
FBgn0034657,0.0010583198008310424
FBgn0019637,0.0013344628213905019
FBgn0261854,0.0014420564646846048
FBgn0086915,0.0002532156224897448
FBgn0010433,0.00016130703104176813
FBgn0035850,0.0007415290894722721
FBgn0021875,0.001395064899907851
FBgn0025457,0.0023415941156897328
FBgn0032935,0.0002779007518596596
FBgn0264078,0.0039517914338126
FBgn0014026,0.11016057309897177
FBgn0004862,0.0003111642121010722
FBgn0003448,0.00036153702758404127
FBgn0040232,0.0008472055521738006
FBgn0002576,9.14024404312323e-05
FBgn0061476,0.0013867846376280145
FBgn0015519,0.0004246608033977231
FBgn0037750,0.0007167105018459866
FBgn0004580,2.7470183101966186e-05
FBgn0030904,9.220748681312063e-06
FBgn0016698,0.001239476356440501
FBgn0010303,0.0006295521491743405
FBgn0261266,0.000131790079869842
FBgn0015838,0.0014328379234467665
FBgn0011817,0.0006964044960715245
FBgn0011284,0.10228712013346472
FBgn0052016,0.01142851530533361
FBgn0267330,0.0033713896826121346
FBgn0014007,0.00119752451948731
FBgn0266599,0.007161711722778974
FBgn0038570,7.368779159764665e-07
FBgn0067779,0.00020141467362400637
FBgn0035608,0.004240385425658297
FBgn0261019,9.179773678449335e-05
FBgn0030812,0.0002560316726698442
FBgn0035246,0.0004426412560561535
FBgn0260642,0.0005467186662340696
FBgn0034310,0.0005949151448852692
FBgn0016036,0.0004418689612064229
FBgn0026479,0.00017915728168434715
FBgn0036690,0.0002613523379858166
FBgn0052105,0.0003750650891832201
FBgn0037751,0.0009792893438950818
FBgn0039923,0.0012565933254033211
FBgn0003008,0.0033210295717246052
FBgn0002566,0.0002781300969883101
FBgn0267821,0.001645092269482879
FBgn0000032,0.00020896117975935483
FBgn0000119,0.0006291906484745723
FBgn0005590,0.00012330557030077046
FBgn0050263,0.0018722458210405002
FBgn0010258,0.0018888273801596087
FBgn0010905,0.036358638172805366
FBgn0024364,0.004676906896770345
FBgn0003062,0.004562880855038491
FBgn0263599,0.0047077089301436345
FBgn0262866,0.0595668741076713
FBgn0032218,0.0011642849312284997
FBgn0039828,0.0015072276675045
FBgn0038475,0.00024894418704758756
FBgn0037351,0.10720366567290134
FBgn0039359,0.10627413163577952
FBgn0010078,0.10915858488373713
FBgn0020386,0.03921421882242136
FBgn0022288,0.0036991756365244866
FBgn0019938,0.0029403654960329997
FBgn0086710,0.10709356925316338
FBgn0010198,0.1068422367768749
FBgn0013269,0.0035637812459732134
FBgn0040208,0.0007728531809738057
FBgn0028554,0.0010088990829240346
FBgn0033699,0.10566158507585252
FBgn0002593,0.10985190715779952
FBgn0038167,0.025364675669984623
FBgn0017579,0.10637527064348257
FBgn0015756,0.1089460974915788
FBgn0010408,0.10532623739010583
FBgn0004403,0.10912396316379248
FBgn0030674,0.003337728269870696
FBgn0031878,0.004717193454693114
FBgn0025726,0.0029372521479449753
FBgn0020272,0.0013001779584884334
FBgn0026379,0.00887390550030491
FBgn0266411,0.05114279757517371
FBgn0003460,0.0019534782553878812
FBgn0032454,0.002175839785506835
FBgn0016983,0.004710971549401496
FBgn0262579,0.0029144699415132504
FBgn0036213,0.10465008992800318
FBgn0035524,0.002885127061680755
FBgn0034722,0.003759952641622656
FBgn0029897,0.10829833343532161
FBgn0028343,0.002218617077336284
FBgn0010391,0.0028804973746298767
FBgn0032901,0.00029282222708847333
FBgn0040020,0.000505223805257043
FBgn0035357,0.005850200055783621
FBgn0041191,0.033750497583413384
FBgn0261976,0.00016986286255517337
FBgn0026316,5.193204266285134e-05
FBgn0036497,0.0001297682132778968
FBgn0031857,0.0010151505413906082
FBgn0022960,0.0006252930432429721
FBgn0037328,0.10469189798610203
FBgn0005533,0.11101008722717612
FBgn0003638,0.0014037094120782705
FBgn0013756,0.001247893716664638
FBgn0034743,0.11013239498157572
FBgn0262519,0.027882533036055007
FBgn0264272,0.0017444196056611543
FBgn0010762,0.0013230603813674127
FBgn0026261,0.0005946370985582792
FBgn0032136,0.001008414652211641
FBgn0024733,0.10617891008620782
FBgn0003274,0.10532463421075088
FBgn0050122,0.006876960586114496
FBgn0262656,0.02853290207282235
FBgn0002542,0.003729940385042564
FBgn0052409,0.0018860237056204608
FBgn0263979,0.005523646615918208
FBgn0000121,0.0014166084575443578
FBgn0038389,0.001541130817467707
FBgn0036104,0.0024848072461325036
FBgn0086908,0.0006456942859765164
FBgn0002579,0.10610355552495097
FBgn0039776,0.0019551294344986375
FBgn0086472,0.10474390377790262
FBgn0035087,0.0003310574756526161
FBgn0011272,0.10484557190719979
FBgn0016664,0.00010711468494585587
FBgn0261461,0.0023827361387433565
FBgn0033912,0.1069155594543707
FBgn0033235,0.0008879360551357883
FBgn0040227,0.0031212779321675597
FBgn0023458,0.005578898095822036
FBgn0032813,0.0015227692137260117
FBgn0053098,2.7470183101966186e-05
FBgn0041585,0.001041642692339372
FBgn0035407,0.0003695676860493665
FBgn0032104,0.00033910584553609836
FBgn0016663,0.00010711468494585587
FBgn0030631,0.0036757665513037514
FBgn0283472,0.006688186459677102
FBgn0030091,0.0029073467253588597
FBgn0035541,0.002125891664137506
FBgn0039406,0.1017147989164671
FBgn0030738,0.0012479688119130844
FBgn0037810,0.005865789076597781
FBgn0016667,0.00010711468494585587
FBgn0029766,0.006206491024131071
FBgn0031868,0.00032856510555095335
FBgn0037255,0.0008330439183920838
FBgn0014133,0.0032810531039069667
FBgn0041582,0.0012210266598190703
FBgn0030061,0.005509107363799245
FBgn0039740,0.004457375166336123
FBgn0038275,0.003521790717990445
FBgn0035753,0.10762951268601362
FBgn0039757,0.10782431551188458
FBgn0034641,0.004129659801983303
FBgn0003416,0.0007453539666540974
FBgn0001208,0.002338169095232733
FBgn0086675,0.0002538306989058707
FBgn0032925,0.001708125842869421
FBgn0040273,0.0027555571808512633
FBgn0039857,0.1031406920270126
FBgn0263705,0.01044585859773148
FBgn0035526,0.00015864808765324732
FBgn0083968,0.0006315656656638767
FBgn0037655,0.0021492906823223296
FBgn0033661,0.0025080083653028704
FBgn0015527,0.0021288165601707097
FBgn0034528,0.0010207458239353292
FBgn0038100,0.00012498433117756394
FBgn0039234,0.0006857612220894993
FBgn0262527,0.0035123585265785366
FBgn0010174,1.1542160009131645e-05
FBgn0037878,0.0008623940730695409
FBgn0015818,0.0036985401717801653
FBgn0030269,0.002101203843885161
FBgn0036018,0.008344403552048548
FBgn0036825,0.1048341677578638
FBgn0259245,8.90149313283709e-05
FBgn0035806,0.00027161834731988314
FBgn0035688,0.0016026528751175082
FBgn0030196,0.00017372824592794075
FBgn0029941,0.002303760067152158
FBgn0034903,0.0016362805642841179
FBgn0001250,0.0011382688561637417
FBgn0004052,0.00048522829609580693
FBgn0017581,0.004163906995783291
FBgn0259729,4.161948639456807e-06
FBgn0032863,0.0022091909250452923
FBgn0262167,0.0014604379200168394
FBgn0029970,0.0011824830226852957
FBgn0004391,0.0028194667822294124
FBgn0002707,0.0001581552888970665
FBgn0000489,0.00031962661745900037
FBgn0031822,1.937098660163448e-05
FBgn0033785,8.79371326307702e-05
FBgn0031458,0.0002412228226337278
FBgn0003169,0.00031813097265231575
FBgn0027335,0.0018201181301120333
FBgn0264075,0.0011591792379645315
FBgn0261592,0.11118796012298374
FBgn0033507,0.0010981991305684974
FBgn0040466,0.0003863162846029564
FBgn0264492,0.00440549974874114
FBgn0032210,0.0006403845774513656
FBgn0030321,0.001422022684284922
FBgn0004620,0.0003293331119511701
FBgn0263289,0.0008669595430248327
FBgn0036715,0.000769578342100163
FBgn0036734,0.0028270835081983235
FBgn0259700,0.0006942632570659532
FBgn0259785,0.009113566062187948
FBgn0038476,0.0037396289909873846
FBgn0026760,1.7657589204123463e-05
FBgn0030793,3.832576638479865e-06
FBgn0030869,0.0015155966733539834
FBgn0261279,0.001699688291742022
FBgn0005593,0.10176670311603851
FBgn0035718,0.0015701066132684936
FBgn0001341,0.0012798932954224509
FBgn0026372,0.10703761338494157
FBgn0000182,0.0010039808761044462
FBgn0041092,0.0005192157238523671
FBgn0033246,0.002673080210244831
FBgn0003741,0.00014804658067410544
FBgn0259937,0.0022553048120229086
FBgn0038390,0.0008252923484532739
FBgn0035631,0.0006627186068898196
FBgn0031837,4.492985645288267e-05
FBgn0031640,0.00062717629824634
FBgn0022986,0.006188392204975288
FBgn0011824,0.003126912017972942
FBgn0003091,0.0006826307519871224
FBgn0262139,0.0004710932253085405
FBgn0260462,0.0026550368791073736
FBgn0032138,0.0021053750709904263
FBgn0033529,0.0011148229260236795
FBgn0034368,0.001837131100624785
FBgn0035422,0.10559327200367546
FBgn0086251,0.0006075869125163642
