FbID,Betweeness
FBgn0036728,2.072261988634394e-06
FBgn0002842,6.0550827290716185e-06
FBgn0025571,0.0008323294864458027
FBgn0002936,4.6756956633485485e-05
FBgn0000115,0.00015661643173722832
FBgn0033539,0.000948376492071177
FBgn0015031,4.054997217538121e-06
FBgn0263118,0.00019437654177430048
FBgn0000490,0.00017602277572468004
FBgn0029861,0.0001537897928025343
FBgn0261238,9.989115644085624e-05
FBgn0038233,2.421967421987542e-05
FBgn0031990,0.02676027347769739
FBgn0015609,0.00011441215769364589
FBgn0005666,2.698733392661932e-05
FBgn0063485,0.0002744690963301799
FBgn0001078,0.0008617907918875887
FBgn0020912,3.3949077059974607e-06
FBgn0265784,5.7195736726674794e-05
FBgn0010389,0.0001025146235086419
FBgn0038271,0.0019291436367681858
FBgn0039209,9.997468997008638e-05
FBgn0000157,0.00022508295960917333
FBgn0027052,0.0002431977530143071
FBgn0021872,0.00022619161554977358
FBgn0000500,0.00019184845216244838
FBgn0261560,0.009928593515950043
FBgn0004449,0.04806932839778245
FBgn0030731,4.466147551572667e-05
FBgn0033935,0.00014460436680522706
FBgn0001316,0.00016849682930482457
FBgn0000964,0.000906293583099346
FBgn0011763,0.0002906277819303349
FBgn0001196,6.906131977766608e-05
FBgn0066304,3.562920236204648e-06
FBgn0011573,0.0005507815356161649
FBgn0023479,0.00047010216093190357
FBgn0035542,7.716334022307502e-05
FBgn0040080,0.001080605011669967
FBgn0036126,0.00011241156698343143
FBgn0032490,1.7912225856144406e-05
FBgn0036134,0.00010600943841782966
FBgn0003165,0.0009314268533240757
FBgn0033010,3.7209746663183846e-05
FBgn0016694,4.93552584971984e-05
FBgn0004102,9.423400041655606e-05
FBgn0032491,7.799671047282691e-05
FBgn0030941,8.561230084751375e-05
FBgn0260397,0.00018157975521372643
FBgn0031623,0.0003903736073894934
FBgn0265193,0.0
FBgn0264695,0.0008727619890035839
FBgn0030733,2.0141645779753923e-05
FBgn0001087,0.00011763139985045091
FBgn0027524,1.0868694866611518e-05
FBgn0034096,0.0003312178750764996
FBgn0031066,8.372369234385804e-05
FBgn0025800,0.00030032684585944527
FBgn0031598,9.019714498032698e-05
FBgn0010812,4.6926604352459805e-05
FBgn0031006,0.004359979132349585
FBgn0023180,5.682789453993619e-05
FBgn0022772,0.00014483404836137422
FBgn0029830,1.7069058998176155e-05
FBgn0000289,0.0001785710968462557
FBgn0034113,3.733033823363471e-05
FBgn0021906,9.397515460885397e-05
FBgn0041629,6.273358604522748e-05
FBgn0004607,7.665861626186125e-07
FBgn0004635,0.0006662875423558423
FBgn0053113,0.01026147346960343
FBgn0022959,0.00015306246230793622
FBgn0035253,5.251774459105508e-05
FBgn0013301,3.842182449021815e-07
FBgn0035092,9.521706347355354e-06
FBgn0037114,2.685636448062093e-06
FBgn0034380,0.00022624967431812655
FBgn0039124,6.195663124721311e-05
FBgn0265434,0.0021870592944476163
FBgn0016041,5.978676392826869e-06
FBgn0032880,5.908999630805971e-06
FBgn0031090,1.7825839655951813e-05
FBgn0029840,7.303481587285638e-05
FBgn0011236,8.63520604793376e-06
FBgn0267001,0.00010002089801614755
FBgn0264975,0.0013899251644880933
FBgn0001235,0.0011286167029113609
FBgn0025456,8.573410333534008e-06
FBgn0034423,1.087954843763822e-05
FBgn0030800,4.6746535688279063e-07
FBgn0011232,0.0001285449864194604
FBgn0022740,0.00022178511981612114
FBgn0027503,1.9990544289086895e-05
FBgn0004795,0.00018039072432198832
FBgn0028418,0.0
FBgn0024811,0.00023889690310812512
FBgn0033690,2.338131199219102e-05
FBgn0011296,6.546497721758747e-05
FBgn0030925,0.0
FBgn0004652,0.00019990703399760913
FBgn0025186,0.00036947461760270846
FBgn0264922,0.0019020073273067475
FBgn0001978,0.0005750071840863562
FBgn0020641,5.248138867726509e-05
FBgn0026317,0.0026119665655708517
FBgn0020307,1.4942848879620816e-06
FBgn0026207,0.00044309529960061484
FBgn0028697,0.0012548075292723117
FBgn0000659,0.00020175148538307153
FBgn0026181,8.288234457732465e-05
FBgn0000206,6.768399699793889e-07
FBgn0262743,0.0011925097176373526
FBgn0033685,0.0
FBgn0003053,5.120055357020003e-05
FBgn0032248,1.09018886219103e-05
FBgn0033092,5.009073602419259e-06
FBgn0003254,9.409542031436952e-06
FBgn0015371,0.00017417932104416353
FBgn0003268,0.00021773384661334465
FBgn0265464,0.0008492918579321743
FBgn0032223,5.889989681361793e-06
FBgn0001220,0.00016901419934582172
FBgn0010105,1.5871101263354116e-06
FBgn0004396,0.00017422658175143062
FBgn0003975,4.304422195640958e-05
FBgn0004510,0.00024554683617892
FBgn0013799,0.0011746066112772336
FBgn0086708,0.00044854654545962774
FBgn0262125,0.0001224464289417885
FBgn0034786,2.968006278494961e-05
FBgn0028541,6.53788913784706e-06
FBgn0004369,0.00010085534688998002
FBgn0015239,1.820069349077334e-05
FBgn0086906,0.00014846439283101233
FBgn0020258,0.0
FBgn0025525,2.9672815682022323e-05
FBgn0023213,0.0005031120310025551
FBgn0260934,0.0018249460013635699
FBgn0035625,2.9369263726517298e-06
FBgn0027609,0.00014725999409391738
FBgn0036124,5.581056309138165e-06
FBgn0264691,0.0002507053811437475
FBgn0011569,1.4322930390933706e-05
FBgn0005654,3.6283750848938544e-05
FBgn0003411,0.00013984365381129672
FBgn0026175,5.471666132032539e-05
FBgn0263974,1.7951259226760568e-06
FBgn0010300,0.0003441307099663523
FBgn0086779,0.00019227266465601036
FBgn0032047,2.418257548229732e-06
FBgn0033015,6.911383014312763e-05
FBgn0034072,4.597543202869939e-06
FBgn0038612,5.3771234390569475e-06
FBgn0037667,4.1602516720019726e-06
FBgn0051694,0.0014098491779665394
FBgn0031220,5.046638674453605e-05
FBgn0038535,0.0011092494338289466
FBgn0034853,2.6559569787647245e-05
FBgn0032050,2.5324593010294986e-05
FBgn0012036,5.321610417785891e-05
FBgn0030692,0.00014241779927875572
FBgn0037696,2.321186068560665e-06
FBgn0019949,4.195271160988228e-06
FBgn0032783,9.572924091407029e-06
FBgn0017567,6.794313964473189e-06
FBgn0040493,9.667685877131554e-05
FBgn0031696,0.00048138713371952797
FBgn0028737,0.00021336871420722073
FBgn0034158,3.53026385699315e-05
FBgn0035902,3.856319043594494e-06
FBgn0038742,6.187429901966264e-05
FBgn0037580,7.50715351032023e-05
FBgn0034214,7.56395065064058e-05
FBgn0085234,0.0001536886233110701
FBgn0032924,0.0002030498052452878
FBgn0035027,1.3721804087634317e-05
FBgn0015803,0.0005918563044810746
FBgn0029686,3.4977912396957934e-05
FBgn0033050,8.737191033598615e-05
FBgn0026268,7.167313169582893e-07
FBgn0036624,0.0002427223379152149
FBgn0028694,8.63081267613887e-05
FBgn0026015,0.000318500944653556
FBgn0038976,0.00015615400818608504
FBgn0032016,5.9453436140379754e-05
FBgn0027866,0.00023840698836990508
FBgn0004915,7.444601102129324e-05
FBgn0003300,6.572660947365045e-05
FBgn0036396,4.451982208276545e-06
FBgn0010473,4.616493305424229e-05
FBgn0034432,4.68597598348342e-05
FBgn0001990,0.00017799062096131283
FBgn0032447,2.9452751219123876e-05
FBgn0031091,2.6139676464905818e-05
FBgn0000520,0.00019897600578051727
FBgn0033155,0.00010204626110301939
FBgn0003512,1.4657785013022724e-05
FBgn0000611,0.001060391381049999
FBgn0004584,9.077504943821802e-05
FBgn0011706,0.00041234177135611796
FBgn0028531,3.515486675801702e-07
FBgn0037183,2.0748445361804674e-05
FBgn0038391,0.00019580607122267387
FBgn0003430,0.00043761016779428715
FBgn0030520,0.00012402055813730433
FBgn0034814,0.0005662565242889224
FBgn0030663,0.000522302749405715
FBgn0030787,0.00023372571660976003
FBgn0001147,3.116639835142759e-05
FBgn0011640,0.00038226657730284315
FBgn0016660,0.0
FBgn0030081,1.796699288196746e-05
FBgn0000173,3.431759381690682e-05
FBgn0010453,5.349857123297472e-05
FBgn0034636,0.00023040052938304
FBgn0015268,0.0011020316336336896
FBgn0005278,0.00022708817741007528
FBgn0003742,4.820615640620999e-05
FBgn0032717,0.00010691719191127781
FBgn0045759,0.0008304311560852058
FBgn0026160,3.285020149262134e-05
FBgn0026566,0.00029191287739781984
FBgn0010194,0.00018979794759945288
FBgn0039350,0.00035362501818452294
FBgn0003275,4.509092927687864e-06
FBgn0010409,0.0010940011235745306
FBgn0026058,1.0251387915245589e-05
FBgn0004858,0.0006352668141884697
FBgn0035691,0.0016215430276001112
FBgn0011217,0.0003807569040125059
FBgn0028919,1.0315426570019575e-06
FBgn0003896,8.784082348288053e-05
FBgn0038692,5.474543845758342e-07
FBgn0035137,3.713520606861117e-05
FBgn0010342,0.00011895219523724032
FBgn0035405,3.849737859620114e-06
FBgn0030878,0.00012921443253645408
FBgn0003507,0.0001590524705009842
FBgn0020617,0.002176469404363334
FBgn0030629,0.0001873857432332164
FBgn0037025,0.00015986880798505383
FBgn0002872,5.853462197763516e-05
FBgn0025832,8.06477539883328e-06
FBgn0038385,0.0001548875412135953
FBgn0002962,0.0002453927143487051
FBgn0014863,0.00033291080320121486
FBgn0029709,5.5774831609086605e-05
FBgn0028482,8.671231307347459e-07
FBgn0263396,0.001957028244308187
FBgn0036804,0.0007985184367567641
FBgn0031902,7.501169064346952e-05
FBgn0039461,0.0001240059096811375
FBgn0003942,0.004736761896375491
FBgn0027945,0.0002800930954991576
FBgn0036685,0.00019571034549679546
FBgn0027599,0.00023231235567172675
FBgn0031903,1.0317071921730276e-07
FBgn0030208,1.9946985580844437e-05
FBgn0026389,0.0
FBgn0260945,0.00024307177002482583
FBgn0051866,1.1369255478506605e-05
FBgn0038978,4.047272032233505e-06
FBgn0036386,7.551531708457393e-05
FBgn0038787,1.2028800534215115e-05
FBgn0011230,0.00043002088936410355
FBgn0003082,0.0004227828262018301
FBgn0013347,1.3071574094745706e-05
FBgn0005659,0.0001873857432332164
FBgn0000307,6.748778092359002e-05
FBgn0003140,0.0
FBgn0015903,0.00029130415461149525
FBgn0033569,4.728882647492046e-05
FBgn0015396,9.106840225046124e-05
FBgn0026206,0.00012144574013206948
FBgn0030943,1.7393191841296915e-05
FBgn0015721,0.00013664998291715516
FBgn0000529,0.0008930834965192542
FBgn0032871,0.0
FBgn0026427,7.920951164253076e-05
FBgn0035001,0.00023140822511523052
FBgn0038766,0.00035680140383777676
FBgn0001170,0.0005974270229572044
FBgn0022935,0.0005493856426894035
FBgn0022699,2.001692560385185e-05
FBgn0030530,1.4336135294324642e-05
FBgn0037921,0.0006010007127069204
FBgn0004101,8.837571766388926e-06
FBgn0051368,7.729518480952231e-05
FBgn0004839,9.180498066421921e-05
FBgn0267728,1.9269292698975523e-07
FBgn0042138,4.3908494116840965e-07
FBgn0030374,9.76487951254613e-06
FBgn0260660,0.00022087093362366025
FBgn0030008,1.1793926506985192e-06
FBgn0031115,2.6927012121178337e-05
FBgn0003511,1.8857474031556395e-05
FBgn0040477,4.039314664702677e-05
FBgn0030960,4.3196158609405924e-06
FBgn0263598,0.0005022048594152971
FBgn0013350,0.0
FBgn0033846,4.9437425712536825e-05
FBgn0261588,4.701890833960082e-06
FBgn0001180,8.812696704881234e-05
FBgn0002023,0.00013368419494416377
FBgn0015024,0.0001479410581498492
FBgn0032587,1.364304231745076e-05
FBgn0002522,5.922043000884557e-07
FBgn0261119,0.00017358975867683865
FBgn0040465,0.00022875180101618791
FBgn0031573,6.212341614280176e-05
FBgn0000339,1.661664283357923e-07
FBgn0032481,0.00047573118514272446
FBgn0032130,0.00025852748166865503
FBgn0024326,4.827196714972196e-05
FBgn0004896,0.0008732161910318041
FBgn0033019,0.00015314349850727038
FBgn0030364,1.4433237328738998e-05
FBgn0030963,3.280769752077221e-05
FBgn0005642,0.00016167395973714217
FBgn0032291,1.0428944830399468e-05
FBgn0031745,0.002927279799732107
FBgn0051040,3.3875536222056694e-06
FBgn0041180,0.00029960715709376277
FBgn0004889,0.0011961644175327937
FBgn0029905,0.0001059037076553835
FBgn0033252,5.121759529044018e-05
FBgn0031036,1.4598686974310935e-05
FBgn0039129,0.0002185996579841684
FBgn0026428,0.00040417532718889615
FBgn0036814,5.3763391325466945e-05
FBgn0011758,0.00010921857172848448
FBgn0029874,0.0004131548162689116
FBgn0030048,7.366946485311027e-06
FBgn0020909,0.0
FBgn0011741,0.001033208418024331
FBgn0022943,1.3916730929561653e-05
FBgn0037920,0.00019011724809694152
FBgn0039831,5.521712419305767e-06
FBgn0020304,0.0005578998983600522
FBgn0038966,0.0
FBgn0013811,9.549227152790842e-05
FBgn0031886,6.987119242754504e-05
FBgn0015946,0.0003744708513215238
FBgn0004861,0.00019180062873321832
FBgn0032751,1.0479190097754218e-07
FBgn0032475,0.00015627732394438702
FBgn0002791,0.00024703052142735325
FBgn0037207,0.00020202353010750448
FBgn0030054,0.0001306239434291297
FBgn0000808,7.308437594159897e-05
FBgn0030082,0.00021550806741709255
FBgn0003969,0.00010445104068086033
FBgn0034180,2.9093700093218072e-05
FBgn0013733,0.002084841002285812
FBgn0259199,1.389038330834405e-05
FBgn0000382,0.0005491205605237932
FBgn0013718,0.00032536483634153934
FBgn0023023,2.0441517591370666e-07
FBgn0004643,4.157567450670354e-05
FBgn0266670,0.0012071000926169992
FBgn0266673,0.0005643511850555463
FBgn0261477,3.569773195455867e-05
FBgn0034217,8.656407280743112e-06
FBgn0034138,0.0005852597193982804
FBgn0035379,1.91877705178064e-05
FBgn0000636,0.00021753635898530806
FBgn0027841,0.0003471118703651699
FBgn0033266,0.000564273851640635
FBgn0023096,1.943351773581454e-05
FBgn0004378,9.935957208719483e-05
FBgn0028331,3.843072694725358e-05
FBgn0023388,0.00048050689337166664
FBgn0029903,0.0002422614597260179
FBgn0020255,9.621568429010884e-05
FBgn0001986,0.0002537643293105848
FBgn0039066,0.00021653681294075681
FBgn0261933,0.00035152718992798244
FBgn0000414,0.00011747274927850746
FBgn0033087,5.521184715775044e-06
FBgn0010411,0.000578159713470156
FBgn0032363,4.848436986989823e-05
FBgn0024987,0.0007773619401019735
FBgn0033062,0.00013243738846342582
FBgn0003256,0.0005672377680924368
FBgn0039713,0.0015885894494139187
FBgn0031093,0.0004282095382741828
FBgn0039977,8.572686623490177e-06
FBgn0027616,2.966001128713108e-05
FBgn0033339,0.00017381713562966347
FBgn0086532,5.7627247429522105e-05
FBgn0034264,0.0001927130533690642
FBgn0034476,3.084973424131921e-05
FBgn0002917,0.0
FBgn0266449,0.0002592466453734841
FBgn0025865,6.22937165587721e-05
FBgn0034259,0.005020982987158917
FBgn0030734,0.002204089313364935
FBgn0032001,3.7908915619775336e-05
FBgn0027296,3.7296014028384928e-06
FBgn0030243,2.2638662772780694e-05
FBgn0033806,0.00010059825992364777
FBgn0041184,6.108327911907045e-05
FBgn0039214,4.904353949300229e-05
FBgn0039907,2.3424495957681412e-05
FBgn0029512,9.208517390795784e-05
FBgn0086347,6.174449847291286e-05
FBgn0034417,0.00010310977964508584
FBgn0020279,0.0001368839004288296
FBgn0020493,3.0233551391993276e-05
FBgn0003890,2.0654054220557723e-05
FBgn0051800,3.309309034352594e-05
FBgn0046214,0.00040467101284347813
FBgn0015621,0.0003811153837739564
FBgn0266464,0.00026745589118999636
FBgn0002638,0.0001546042606661104
FBgn0005648,1.3855046175009073e-05
FBgn0003279,0.0008863714831869321
FBgn0261800,0.0005893683634886697
FBgn0261788,0.0003835390667995016
FBgn0037756,0.000338897549839822
FBgn0030612,2.3104097315211934e-05
FBgn0038965,7.617993064675128e-05
FBgn0020618,0.003224883558857198
FBgn0020270,0.0006065286851738347
FBgn0011642,2.2294752821782008e-05
FBgn0026378,4.547089277626999e-06
FBgn0024227,4.7023348315563255e-05
FBgn0034585,0.0004309428728427031
FBgn0028490,3.911343296476724e-07
FBgn0027567,0.00023721503134993527
FBgn0038108,0.001078498041645742
FBgn0010825,0.00031595505063578564
FBgn0053094,0.0005343613459409163
FBgn0039213,0.0021333137501838477
FBgn0053129,0.00031737699808736457
FBgn0034315,4.327770942950245e-05
FBgn0261064,0.0004303244465600728
FBgn0024698,0.00010238565399491935
FBgn0261552,0.007237598938108888
FBgn0001083,1.0246702280086026e-06
FBgn0002922,9.388187881403042e-05
FBgn0266801,6.1374808513047245e-06
FBgn0259168,0.001797251710192353
FBgn0015774,0.06289651001097939
FBgn0036314,3.450197887505078e-05
FBgn0015321,0.0003828321536621454
FBgn0021800,1.5770214854557793e-05
FBgn0015778,0.0001777242578749593
FBgn0024245,6.029686632923888e-06
FBgn0003079,0.0020772811926032856
FBgn0027873,6.476160736119206e-05
FBgn0014366,0.0008090235338361237
FBgn0015402,0.00011255433912042837
FBgn0030808,2.4628053473155895e-05
FBgn0266580,0.00024328560409764242
FBgn0000317,5.8860819166928967e-05
FBgn0003997,0.000246125703184413
FBgn0087035,0.0007036194879461985
FBgn0001965,0.0005877922366839995
FBgn0262739,0.0006341652385250986
FBgn0033450,1.080644442070339e-05
FBgn0011606,0.0001377602097080425
FBgn0031631,0.0005931630665854167
FBgn0028974,4.804311885139967e-05
FBgn0038472,0.00033916560967979395
FBgn0033526,0.00010188689733454989
FBgn0037084,4.7284398023347574e-05
FBgn0000233,6.232966729410294e-06
FBgn0025739,9.82861174727327e-08
FBgn0003502,0.00015681508875975208
FBgn0000244,1.680129405824099e-05
FBgn0035824,8.957741921528992e-05
FBgn0026238,0.002316712882666013
FBgn0001325,2.4899497131974367e-05
FBgn0061515,1.2882489601105153e-05
FBgn0000256,0.00026568071338407877
FBgn0038865,0.0009521182580677568
FBgn0033159,0.0001001987727637808
FBgn0039617,0.00021542338100863213
FBgn0264959,0.0001147267291214401
FBgn0035170,5.574803390319307e-07
FBgn0035121,0.0004991764274334843
FBgn0004374,4.5554571649475936e-05
FBgn0040388,8.844692451621283e-05
FBgn0051774,0.0
FBgn0031725,0.0003497193269036616
FBgn0261434,1.4539660130518419e-05
FBgn0264607,0.0003049001822163494
FBgn0052600,0.0007465327508903624
FBgn0039227,4.34775550561289e-05
FBgn0035640,0.0007992079703315029
FBgn0032233,6.234039400162739e-06
FBgn0035110,0.00019222249380534433
FBgn0038087,0.0
FBgn0261385,0.0012605943119447312
FBgn0030053,0.000221751738334966
FBgn0013812,1.5790921261948096e-05
FBgn0040823,7.905953916611769e-06
FBgn0036454,0.0
FBgn0036263,1.9150298548142434e-06
FBgn0030352,6.130165510973064e-05
FBgn0038282,5.9816211876745964e-05
FBgn0034286,1.3013159877435969e-05
FBgn0028982,0.00029334309649044145
FBgn0051658,1.2246514358005492e-05
FBgn0016061,1.8416512649897652e-05
FBgn0034723,0.0
FBgn0035604,0.0
FBgn0037363,5.7917571379372894e-05
FBgn0263352,0.0002457535271487573
FBgn0051716,3.928877996975495e-05
FBgn0002306,4.5973675099785534e-06
FBgn0261046,3.270905480217898e-06
FBgn0001942,0.0019260200050977842
FBgn0034534,2.650502907203267e-05
FBgn0040600,5.8437134411912844e-05
FBgn0003984,2.097906583811416e-05
FBgn0031390,7.010610267977227e-05
FBgn0012058,0.0002099563349958967
FBgn0040726,5.733615107172733e-06
FBgn0038092,5.038449774074333e-05
FBgn0000071,0.00013383593451251588
FBgn0004575,0.00011393031683746813
FBgn0028375,8.017178615731344e-07
FBgn0030391,2.257943615666566e-06
FBgn0034939,0.00035050182251664374
FBgn0035763,0.0007516987196108114
FBgn0051361,8.064669744713469e-05
FBgn0020224,0.00013851077802797253
FBgn0031673,6.987466714157379e-07
FBgn0034920,0.0
FBgn0000524,0.0008747139267195353
FBgn0031100,2.4481344883162717e-05
FBgn0013433,3.0259053480082497e-05
FBgn0037382,0.001739857806357008
FBgn0041775,0.000219535952852764
FBgn0087021,0.0002777037680749339
FBgn0263219,5.020476268137167e-07
FBgn0033929,1.730443564279565e-05
FBgn0010114,0.00040735474480442247
FBgn0030093,0.000274232067740097
FBgn0026361,2.0643260971121372e-07
FBgn0038156,8.342088972620949e-07
FBgn0264089,5.382311924669333e-05
FBgn0027620,0.00034368454147381747
FBgn0002780,0.001363649633435155
FBgn0013813,2.9332099943601355e-05
FBgn0005614,3.470040669343846e-05
FBgn0003475,0.0003549120180700171
FBgn0037736,1.7697935703930526e-08
FBgn0052057,1.220874490666491e-06
FBgn0265296,0.00013989621258596603
FBgn0053481,1.748077080122054e-06
FBgn0028582,8.060579305137094e-05
FBgn0041100,0.00011220759476917828
FBgn0085414,8.53944926576964e-06
FBgn0053143,4.2638210440381396e-05
FBgn0004364,0.0001306276645816065
FBgn0023095,2.3741241800209452e-07
FBgn0039635,0.0011696026689576198
FBgn0031286,0.0001149992560655052
FBgn0027055,8.711859508929189e-05
FBgn0051217,4.7805380666663725e-05
FBgn0261722,3.980919843536917e-05
FBgn0000257,2.310857479824444e-05
FBgn0024833,7.236086613843469e-05
FBgn0031030,5.9862726519144104e-05
FBgn0011289,0.00048140924187064826
FBgn0005411,0.0004969416939043553
FBgn0260759,2.4083937780152506e-06
FBgn0028402,2.2914438411925487e-06
FBgn0261790,4.522514377302968e-05
FBgn0030753,0.0019471993107345019
FBgn0085444,7.066297335258199e-05
FBgn0038223,2.23717815220365e-06
FBgn0020626,3.5791674737900396e-05
FBgn0035153,0.00028755346271046826
FBgn0003429,0.00035932197081523653
FBgn0031792,8.42925390438359e-06
FBgn0033890,5.123263552397996e-05
FBgn0037926,1.738523209342215e-05
FBgn0028371,0.0010174828370480618
FBgn0027951,0.0030153248461770757
FBgn0259678,4.1847334851093614e-06
FBgn0033272,0.0001425434632333268
FBgn0026597,5.4924157706710346e-05
FBgn0250903,2.4192752212177232e-05
FBgn0011260,0.0014805713663087825
FBgn0034265,1.2730683768866453e-05
FBgn0031850,0.001403525411561088
FBgn0023509,0.0002692273414198773
FBgn0004372,0.00016977035094290264
FBgn0016687,0.0011421328455897795
FBgn0034606,4.7651682669899765e-05
FBgn0052343,1.4942934001876558e-05
FBgn0027053,7.873814583908681e-05
FBgn0036299,4.398380124494629e-06
FBgn0037501,0.0003747360905950251
FBgn0031055,6.911206112056932e-06
FBgn0243511,0.00010655077690853592
FBgn0031866,9.051064233475677e-06
FBgn0039335,5.491894137480971e-05
FBgn0052529,0.00020177849726936927
FBgn0017457,5.063880309863184e-05
FBgn0027788,0.0006308908076997745
FBgn0260634,0.00161118410530342
FBgn0029006,0.0006001671437007516
FBgn0037384,0.0007324403561093785
FBgn0030688,0.0
FBgn0033770,4.319966354709122e-06
FBgn0004595,0.0001513828352070812
FBgn0037844,9.130449573353272e-05
FBgn0039141,5.024918461465113e-05
FBgn0261823,9.824641692901205e-05
FBgn0013762,0.0004755520626956046
FBgn0039668,4.814918492424193e-06
FBgn0026577,0.00011033849642770985
FBgn0052062,3.436992774236166e-05
FBgn0085432,0.0017493039426399852
FBgn0037327,5.765276540639421e-06
FBgn0263351,0.0003952784885344371
FBgn0024234,9.255621841577013e-05
FBgn0030276,2.487589723826488e-05
FBgn0031097,1.0046431259875823e-06
FBgn0030089,0.00045729960968098206
FBgn0032848,2.132931804769838e-05
FBgn0263456,0.00028738355078742684
FBgn0031688,2.5389474967152963e-06
FBgn0025790,0.003124505451274321
FBgn0043884,0.0006369496137412447
FBgn0050169,0.00010397557586189127
FBgn0003891,5.787977927575275e-05
FBgn0002941,0.00013567842484723747
FBgn0028969,5.314303940005621e-05
FBgn0033973,0.0001538640413806222
FBgn0004914,3.1876605449653016e-05
FBgn0015834,0.0001359830184210324
FBgn0000576,3.1159944102638336e-05
FBgn0003118,0.0002982840339693059
FBgn0032221,0.00019447032320008516
FBgn0267435,0.0
FBgn0261004,9.589539730950434e-05
FBgn0262509,0.0
FBgn0004179,0.0003848215021326061
FBgn0021760,9.52200200863536e-05
FBgn0034975,0.0005445739896537252
FBgn0002564,0.0
FBgn0024361,0.0
FBgn0016977,0.0001691080751340028
FBgn0031078,3.1504120686188e-05
FBgn0000228,0.00021444305994914125
FBgn0037364,0.0004073871289813662
FBgn0262716,5.219485543582009e-05
FBgn0004049,2.1815951332890784e-05
FBgn0014455,0.0001465013565007615
FBgn0061469,1.4361599850474204e-05
FBgn0036574,9.41220913290107e-05
FBgn0000181,0.0003503027797576364
FBgn0015615,0.0003090552034610039
FBgn0266916,0.0005201032710433226
FBgn0031424,0.0
FBgn0033845,0.0005286376826623457
FBgn0002878,3.131128072196305e-06
FBgn0028525,4.071154903729116e-06
FBgn0267398,2.80951188145797e-07
FBgn0046704,0.00027050538421135803
FBgn0027500,7.535371252450754e-05
FBgn0261243,8.493571771033734e-05
FBgn0023167,0.00046181487628136047
FBgn0283427,0.00010204775946438506
FBgn0031575,8.064666765029958e-06
FBgn0001319,0.0007240301363248578
FBgn0259108,0.0001453453772389051
FBgn0261278,0.0005959318487858795
FBgn0264389,0.0
FBgn0284220,0.0002976028209151436
FBgn0027518,0.00011129268337508306
FBgn0023181,0.00022752288759638964
FBgn0001084,2.2468045259731964e-07
FBgn0032516,1.8417549556142702e-05
FBgn0010501,1.9845707691916354e-05
FBgn0266848,9.93568131690549e-06
FBgn0015664,0.00041983914167235725
FBgn0011737,0.0007571213754223565
FBgn0266581,0.0002357034124968532
FBgn0039731,4.664172753161913e-05
FBgn0031191,0.00015064957556961612
FBgn0031493,0.0002779548204224518
FBgn0020510,7.847261714990096e-05
FBgn0003129,0.0015837442245526983
FBgn0027356,0.00024836193072800693
FBgn0000606,8.261166507919735e-05
FBgn0002562,5.119923869172597e-06
FBgn0039054,3.497837067917137e-05
FBgn0040336,0.00030415717837376714
FBgn0261793,3.731134362100996e-05
FBgn0259211,0.0001337566645369452
FBgn0004370,9.482399700382314e-05
FBgn0028292,0.0001848328540254944
FBgn0003701,3.918888462926571e-05
FBgn0004387,0.00010361336693346342
FBgn0038225,1.798254006307628e-05
FBgn0044048,4.217488390655547e-05
FBgn0261618,0.0004383311105852327
FBgn0000721,0.00013070564883070935
FBgn0037376,0.0001395361455368308
FBgn0028479,0.002098028106198893
FBgn0030600,8.31239979393133e-05
FBgn0029131,6.53648978690376e-05
FBgn0037980,3.421147501405258e-06
FBgn0034590,1.8147592068167013e-05
FBgn0002563,9.754344978981012e-06
FBgn0037573,0.001692650787972033
FBgn0000140,0.00015375571490249917
FBgn0003087,8.142448783413253e-06
FBgn0003459,5.736275903382463e-05
FBgn0259173,6.642187893669119e-05
FBgn0283471,0.0003084289627951055
FBgn0025352,0.0007250614679874319
FBgn0026143,0.0003694866584026969
FBgn0022800,8.368194178466447e-05
FBgn0019686,0.00016032222949514854
FBgn0034709,7.947376832901499e-06
FBgn0260970,0.0006041504512904391
FBgn0026176,0.0006036910579961983
FBgn0284249,6.217244919092976e-05
FBgn0038334,3.562095272354326e-05
FBgn0040207,0.002849041585940543
FBgn0045862,0.0009205818230846014
FBgn0029858,0.002023589228128667
FBgn0262029,0.0003470754629255316
FBgn0039065,7.0370981142016214e-06
FBgn0039861,7.26692815168202e-05
FBgn0037899,3.664183001558255e-05
FBgn0034915,0.0
FBgn0031434,4.431106136117902e-06
FBgn0027343,3.793514883354898e-06
FBgn0001259,4.5087546221301754e-05
FBgn0032230,2.9776878577038362e-05
FBgn0036237,4.04784885259721e-05
FBgn0002909,3.1820563255966354e-05
FBgn0040534,0.0004746300072127787
FBgn0260440,2.2218598955860207e-07
FBgn0032168,3.673421357011691e-05
FBgn0051151,0.00010417559776877445
FBgn0052109,0.0
FBgn0041789,0.0001448396352209276
FBgn0053056,4.402315447477739e-05
FBgn0038947,0.00013014077240512665
FBgn0260789,7.52557195033616e-05
FBgn0026401,6.216468591822392e-05
FBgn0034098,1.4502798965113583e-05
FBgn0039966,1.536189095947516e-05
FBgn0001120,0.00046245237904626673
FBgn0038463,3.185523273754945e-05
FBgn0053519,0.00020431792946863766
FBgn0283521,0.0007950847508583659
FBgn0027529,3.864422668761057e-07
FBgn0032682,8.535385463514789e-07
FBgn0043903,0.00040104479791883303
FBgn0035627,0.00017771807404309167
