FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	IST	ISTS_RFCS	DATA_VERSION	PMID	URL_PUBMED	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	PBSSCORE	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0004859	FBgn0027338	132	135	4	4	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Kap-alpha3	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0027535	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	botv	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0027537	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Nup93-1	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0027588	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	GCS2alpha	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0028371	132	135	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	jbug	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0028509	132	135	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CenG1A	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0028789	132	135	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Doc1	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0028931	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG16863	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0002989	FBgn0035677	13	13	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	okr	CG13293	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0002989	FBgn0037728	13	13	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	okr	p23	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0002989	FBgn0039743	13	13	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	okr	CG7946	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0002989	FBgn0051198	13	13	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	okr	CG31198	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0001114	10	10	2	2	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	Glt	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0002563	10	10	1	1	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	Lsp1beta	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0010328	10	10	10	10	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	woc	E	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0014396	10	10	1	6	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	tim	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0014454	10	10	1	1	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	Acp1	C	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0030731	10	10	2	2	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	Mfe2	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0031942	10	10	1	1	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	CG7203	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0034709	10	10	1	1	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	Swim	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0036279	10	10	1	1	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	Ncc69	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003068	FBgn0259246	10	10	2	2	head	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	per	brp	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0000179	30	30	6	6	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	bi	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0002922	30	30	5	5	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	nau	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0004394	30	30	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	pdm2	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0004650	30	30	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	fs(1)N	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0010355	30	30	15	15	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	Taf1	E	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0010431	30	30	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	mtrm	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0263108	30	30	56	56	embryo	Formstecher et al (2005)	10-Sep-04	Yes	5	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	BtbVII	E	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0015772	30	30	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	Nak	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0001079	FBgn0035533	36	37	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	fu	Cip4	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0001079	FBgn0035690	36	37	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	fu	CG10274	C	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0011606	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Klp3A	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0011661	88	89	3	59	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Moe	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0014141	88	89	5	5	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	cher	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0014863	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Mlp84B	C	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0015288	88	89	8	8	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	RpL22	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0250786	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Chd1	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0016797	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	fz2	C	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0020249	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	stck	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0020309	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	crol	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0021795	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Tapdelta	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0260243	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	E(var)3-9	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0022699	88	89	4	4	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	D19B	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0270924	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	zf30C	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0024189	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	sns	C	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0026313	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	X11L	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0026375	88	89	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	RhoGAPp190	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0026400	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Noa36	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0027499	88	89	4	4	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	wde	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0027835	88	89	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Dp1	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0261458	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	capt	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0028422	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	GluRIID	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0029944	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Dok	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0030012	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG18262	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0261260	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	mgl	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0030600	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	hiw	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0030674	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG8184	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0030761	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG9784	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0283525	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	l(2)10685	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0260486	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Ziz	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0032153	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG4537	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0032295	88	89	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG12299	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0262647	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Nup160	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0032979	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Clamp	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0033663	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	ERp60	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0034114	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG4282	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0264273	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Sema2b	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0034418	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG15118	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0034570	88	89	6	6	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	CG10543	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0035047	88	89	4	4	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Pof	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0035245	88	89	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	GC	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0035357	88	89	5	5	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	MEP-1	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003892	FBgn0035375	88	89	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ptc	Pgant6	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
