Gene,Batch,FbID,Condition,Count,Z
CG1004,4,FBgn0004635,Day 4 ,16,-0.6725301627347178
CG1004,4,FBgn0004635,Day 5,23,0.10562340874135301
CG1004,4,FBgn0004635,Sum,168,-1.828411120499387
CG1107,4,FBgn0037218,Day 1,0,-4.329426642470228
CG1107,4,FBgn0037218,Day 2 ,0,-3.7259077228586057
CG1107,4,FBgn0037218,Day 3,0,-2.7062315069591865
CG1107,4,FBgn0037218,Day 4 ,0,-2.0175904882041533
CG1107,4,FBgn0037218,Day 5,2,-0.8185814177454864
CG1107,4,FBgn0037218,Sum,2,-6.661472362583753
CG1200,4,FBgn0040281,Day 1,54,-1.6907241741475156
CG1200,4,FBgn0040281,Day 2 ,65,0.8783508700275039
CG1200,4,FBgn0040281,Day 3,14,-1.8642928159052174
CG1200,4,FBgn0040281,Day 4 ,4,-1.6813254068367944
CG1200,4,FBgn0040281,Day 5,21,0.017603901456892116
CG1200,4,FBgn0040281,Sum,158,-2.1195593880948307
CG1210,4,FBgn0020386,Day 1,41,-2.3259673609659464
CG1210,4,FBgn0020386,Day 2 ,27,-1.8133695381212986
CG1210,4,FBgn0020386,Day 3,0,-2.7062315069591865
CG1210,4,FBgn0020386,Day 4 ,1,-1.9335242178623135
CG1210,4,FBgn0020386,Day 5,0,-0.9066009250299473
CG1210,4,FBgn0020386,Sum,69,-4.71077896969428
CG1263,4,FBgn0261602,Day 1,86,-0.12704863736368588
CG1263,4,FBgn0261602,Day 2 ,61,0.595011879696051
CG1263,4,FBgn0261602,Day 3,29,-0.9622156469188219
CG1263,4,FBgn0261602,Day 4 ,25,0.08406627034183972
CG1263,4,FBgn0261602,Day 5,30,0.4136916842369662
CG1263,4,FBgn0261602,Sum,231,0.005822965351908543
CG1378,4,FBgn0003720,Day 1,58,-1.495264732049537
CG1378,4,FBgn0003720,Day 2 ,60,0.5241771321131878
CG1378,4,FBgn0003720,Day 3,67,1.32304651451338
CG1378,4,FBgn0003720,Day 4 ,10,-1.176927784785756
CG1378,4,FBgn0003720,Day 5,26,0.23765266966804435
CG1378,4,FBgn0003720,Sum,221,-0.2853253022435352
CG1451,4,FBgn0015589,Day 1,86,-0.12704863736368588
CG1451,4,FBgn0015589,Day 2 ,57,0.3116728893645981
CG1451,4,FBgn0015589,Day 3,48,0.18041543379727912
CG1451,4,FBgn0015589,Day 4 ,37,1.0928615144439164
CG1451,4,FBgn0015589,Day 5,16,-0.20244486675426013
CG1451,4,FBgn0015589,Sum,244,0.3843157132259854
CG1455,4,FBgn0010015,Day 1,99,0.508194549454745
CG1455,4,FBgn0010015,Day 2 ,72,1.3741941031075464
CG1455,4,FBgn0010015,Day 3,20,-1.5034619483106593
CG1455,4,FBgn0010015,Day 4 ,28,0.3362650813673589
CG1455,4,FBgn0010015,Day 5,23,0.10562340874135301
CG1455,4,FBgn0010015,Sum,242,0.32608605970689664
CG1594,4,FBgn0004864,Day 1,60,-1.3975350110005476
CG1594,4,FBgn0004864,Day 2 ,72,1.3741941031075464
CG1594,4,FBgn0004864,Day 3,12,-1.98456977177007
CG1594,4,FBgn0004864,Day 4 ,18,-0.5043976220510383
CG1594,4,FBgn0004864,Day 5,16,-0.20244486675426013
CG1594,4,FBgn0004864,Sum,178,-1.5372628529039432
CG1708,4,FBgn0000352,Day 1,0,-4.329426642470228
CG1708,4,FBgn0000352,Day 2 ,0,-3.7259077228586057
CG1708,4,FBgn0000352,Day 3,0,-2.7062315069591865
CG1708,4,FBgn0000352,Day 4 ,0,-2.0175904882041533
CG1708,4,FBgn0000352,Day 5,0,-0.9066009250299473
CG1708,4,FBgn0000352,Sum,0,-6.719702016102842
CG1799,4,FBgn0003204,Day 1,63,-1.2509404294270634
CG1799,4,FBgn0003204,Day 2 ,28,-1.7425347905384354
CG1799,4,FBgn0003204,Day 3,39,-0.36083086759455824
CG1799,4,FBgn0003204,Day 4 ,17,-0.588463892392878
CG1799,4,FBgn0003204,Day 5,30,0.4136916842369662
CG1799,4,FBgn0003204,Sum,177,-1.5663776796634876
CG1891,4,FBgn0003317,Day 1,136,2.316194388861048
CG1891,4,FBgn0003317,Day 2 ,58,0.3825076369474613
CG1891,4,FBgn0003317,Day 3,15,-1.8041543379727911
CG1891,4,FBgn0003317,Day 4 ,46,1.8494579475204738
CG1891,4,FBgn0003317,Day 5,24,0.14963316238358346
CG1891,4,FBgn0003317,Sum,279,1.4033346498100385
CG1916,4,FBgn0004360,Day 1,69,-0.9577512662800954
CG1916,4,FBgn0004360,Day 2 ,66,0.9491856176103671
CG1916,4,FBgn0004360,Day 3,32,-0.7818002131215428
CG1916,4,FBgn0004360,Day 4 ,25,0.08406627034183972
CG1916,4,FBgn0004360,Day 5,14,-0.290464374038721
CG1916,4,FBgn0004360,Sum,206,-0.7220477036367008
CG2019,4,FBgn0029088,Day 1,68,-1.0066161268045901
CG2019,4,FBgn0029088,Day 2 ,62,0.6658466272789142
CG2019,4,FBgn0029088,Day 3,31,-0.8419386910539691
CG2019,4,FBgn0029088,Day 4 ,23,-0.08406627034183972
CG2019,4,FBgn0029088,Day 5,14,-0.290464374038721
CG2019,4,FBgn0029088,Sum,198,-0.9549663177130557
CG2028,4,FBgn0015024,Day 1,60,-1.3975350110005476
CG2028,4,FBgn0015024,Day 2 ,72,1.3741941031075464
CG2028,4,FBgn0015024,Day 3,14,-1.8642928159052174
CG2028,4,FBgn0015024,Day 4 ,38,1.176927784785756
CG2028,4,FBgn0015024,Day 5,25,0.1936429160258139
CG2028,4,FBgn0015024,Sum,209,-0.6347032233580676
CG2048,4,FBgn0002413,Day 1,31,-2.814615966210893
CG2048,4,FBgn0002413,Day 2 ,66,0.9491856176103671
CG2048,4,FBgn0002413,Day 3,25,-1.2027695586485274
CG2048,4,FBgn0002413,Day 4 ,21,-0.25219881102551917
CG2048,4,FBgn0002413,Day 5,15,-0.24645462039649058
CG2048,4,FBgn0002413,Sum,158,-2.1195593880948307
CG2078,4,FBgn0033402,Day 1,89,0.01954594420979815
CG2078,4,FBgn0033402,Day 2 ,42,-0.7508483243783504
CG2078,4,FBgn0033402,Day 3,56,0.66152325725669
CG2078,4,FBgn0033402,Day 4 ,25,0.08406627034183972
CG2078,4,FBgn0033402,Day 5,30,0.4136916842369662
CG2078,4,FBgn0033402,Sum,242,0.32608605970689664
CG2204,4,FBgn0001122,Day 1,39,-2.423697082014936
CG2204,4,FBgn0001122,Day 2 ,46,-0.46750933404689743
CG2204,4,FBgn0001122,Day 3,38,-0.42096934552698456
CG2204,4,FBgn0001122,Day 4 ,19,-0.4203313517091986
CG2204,4,FBgn0001122,Day 5,11,-0.42249363496541237
CG2204,4,FBgn0001122,Sum,153,-2.2651335218925523
CG2248,4,FBgn0010333,Day 1,77,-0.566832382084138
CG2248,4,FBgn0010333,Day 2 ,62,0.6658466272789142
CG2248,4,FBgn0010333,Day 3,4,-2.465677595229481
CG2248,4,FBgn0010333,Day 4 ,5,-1.5972591364949547
CG2248,4,FBgn0010333,Day 5,6,-0.6425424031765646
CG2248,4,FBgn0010333,Sum,154,-2.236018695133008
CG2272,4,FBgn0030018,Day 1,85,-0.17591349788818056
CG2272,4,FBgn0030018,Day 2 ,65,0.8783508700275039
CG2272,4,FBgn0030018,Day 3,25,-1.2027695586485274
CG2272,4,FBgn0030018,Day 4 ,5,-1.5972591364949547
CG2272,4,FBgn0030018,Day 5,39,0.8097794670170402
CG2272,4,FBgn0030018,Sum,219,-0.3435549557626239
CG2275,4,FBgn0001291,Day 1,46,-2.081643058343473
CG2275,4,FBgn0001291,Day 2 ,28,-1.7425347905384354
CG2275,4,FBgn0001291,Day 3,26,-1.142631080716101
CG2275,4,FBgn0001291,Day 4 ,3,-1.765391677178634
CG2275,4,FBgn0001291,Day 5,25,0.1936429160258139
CG2275,4,FBgn0001291,Sum,128,-2.993004190881162
CG2328,4,FBgn0000606,Day 1,74,-0.713426963657622
CG2328,4,FBgn0000606,Day 2 ,88,2.5075500644333584
CG2328,4,FBgn0000606,Day 3,54,0.5412463013918373
CG2328,4,FBgn0000606,Day 4 ,3,-1.765391677178634
CG2328,4,FBgn0000606,Day 5,37,0.7217599597325793
CG2328,4,FBgn0000606,Sum,256,0.7336936343405178
CG2621,4,FBgn0003371,Day 1,87,-0.07818377683919121
CG2621,4,FBgn0003371,Day 2 ,76,1.6575330934389993
CG2621,4,FBgn0003371,Day 3,10,-2.1048467276349228
CG2621,4,FBgn0003371,Day 4 ,47,1.9335242178623135
CG2621,4,FBgn0003371,Day 5,32,0.5017111915214271
CG2621,4,FBgn0003371,Sum,252,0.6172343273023404
CG2903,4,FBgn0031450,Day 1,21,-3.30326457145584
CG2903,4,FBgn0031450,Day 2 ,5,-3.3717339849442896
CG2903,4,FBgn0031450,Day 3,5,-2.405539117297055
CG2903,4,FBgn0031450,Day 4 ,0,-2.0175904882041533
CG2903,4,FBgn0031450,Day 5,4,-0.7305619104610255
CG2903,4,FBgn0031450,Sum,35,-5.700683079518789
CG3004,4,FBgn0264691,Day 1,70,-0.9088864057556008
CG3004,4,FBgn0264691,Day 2 ,65,0.8783508700275039
CG3004,4,FBgn0264691,Day 3,23,-1.32304651451338
CG3004,4,FBgn0264691,Day 4 ,1,-1.9335242178623135
CG3004,4,FBgn0264691,Day 5,2,-0.8185814177454864
CG3004,4,FBgn0264691,Sum,161,-2.0322149078161975
CG3051,4,FBgn0023169,Day 1,69,-0.9577512662800954
CG3051,4,FBgn0023169,Day 2 ,68,1.0908551127760937
CG3051,4,FBgn0023169,Day 3,0,-2.7062315069591865
CG3051,4,FBgn0023169,Day 4 ,25,0.08406627034183972
CG3051,4,FBgn0023169,Day 5,16,-0.20244486675426013
CG3051,4,FBgn0023169,Sum,178,-1.5372628529039432
CG3396,4,FBgn0040296,Day 1,0,-4.329426642470228
CG3396,4,FBgn0040296,Day 2 ,0,-3.7259077228586057
CG3396,4,FBgn0040296,Day 3,0,-2.7062315069591865
CG3396,4,FBgn0040296,Day 4 ,0,-2.0175904882041533
CG3396,4,FBgn0040296,Day 5,0,-0.9066009250299473
CG3396,4,FBgn0040296,Sum,0,-6.719702016102842
CG3578,4,FBgn0000179,Day 1,95,0.31273510735676624
CG3578,4,FBgn0000179,Day 2 ,50,-0.1841703437154445
CG3578,4,FBgn0000179,Day 3,40,-0.30069238966213185
CG3578,4,FBgn0000179,Day 4 ,27,0.25219881102551917
CG3578,4,FBgn0000179,Day 5,25,0.1936429160258139
CG3578,4,FBgn0000179,Sum,237,0.18051192590917478
CG3620,4,FBgn0262738,Day 1,92,0.16614052578328217
CG3620,4,FBgn0262738,Day 2 ,50,-0.1841703437154445
CG3620,4,FBgn0262738,Day 3,30,-0.9020771689863956
CG3620,4,FBgn0262738,Day 4 ,15,-0.7565964330765574
CG3620,4,FBgn0262738,Day 5,17,-0.15843511311202968
CG3620,4,FBgn0262738,Sum,204,-0.7802773571557895
CG3992,4,FBgn0003507,Day 1,14,-3.6453185951273026
CG3992,4,FBgn0003507,Day 2 ,15,-2.6633865091156577
CG3992,4,FBgn0003507,Day 3,26,-1.142631080716101
CG3992,4,FBgn0003507,Day 4 ,9,-1.2609940551275958
CG3992,4,FBgn0003507,Day 5,14,-0.290464374038721
CG3992,4,FBgn0003507,Sum,78,-4.448745528858381
CG4003,4,FBgn0040078,Day 1,61,-1.3486701504760528
CG4003,4,FBgn0040078,Day 2 ,76,1.6575330934389993
CG4003,4,FBgn0040078,Day 3,47,0.12027695586485274
CG4003,4,FBgn0040078,Day 4 ,31,0.588463892392878
CG4003,4,FBgn0040078,Day 5,31,0.4577014378791966
CG4003,4,FBgn0040078,Sum,246,0.4425453667450741
CG4027,4,FBgn0000042,Day 1,0,-4.329426642470228
CG4027,4,FBgn0000042,Day 2 ,0,-3.7259077228586057
CG4027,4,FBgn0000042,Day 3,0,-2.7062315069591865
CG4027,4,FBgn0000042,Day 4 ,0,-2.0175904882041533
CG4027,4,FBgn0000042,Day 5,0,-0.9066009250299473
CG4027,4,FBgn0000042,Sum,0,-6.719702016102842
CG4063,4,FBgn0263933,Day 1,72,-0.8111566847066114
CG4063,4,FBgn0263933,Day 2 ,64,0.8075161224446407
CG4063,4,FBgn0263933,Day 3,46,0.06013847793242637
CG4063,4,FBgn0263933,Day 4 ,24,0.0
CG4063,4,FBgn0263933,Day 5,24,0.14963316238358346
CG4063,4,FBgn0263933,Sum,230,-0.02329186140763583
CG4107,4,FBgn0020388,Day 1,72,-0.8111566847066114
CG4107,4,FBgn0020388,Day 2 ,95,3.0033932975134006
CG4107,4,FBgn0020388,Day 3,42,-0.18041543379727912
CG4107,4,FBgn0020388,Day 4 ,27,0.25219881102551917
CG4107,4,FBgn0020388,Day 5,19,-0.07041560582756878
CG4107,4,FBgn0020388,Sum,255,0.7045788075809735
CG4114,4,FBgn0004583,Day 1,53,-1.7395890346720102
CG4114,4,FBgn0004583,Day 2 ,39,-0.96335256712694
CG4114,4,FBgn0004583,Day 3,27,-1.0824926027836745
CG4114,4,FBgn0004583,Day 4 ,4,-1.6813254068367944
CG4114,4,FBgn0004583,Day 5,8,-0.5545228958921037
CG4114,4,FBgn0004583,Sum,131,-2.905659710602529
CG4148,4,FBgn0001990,Day 1,91,0.1172756652587875
CG4148,4,FBgn0001990,Day 2 ,58,0.3825076369474613
CG4148,4,FBgn0001990,Day 3,5,-2.405539117297055
CG4148,4,FBgn0001990,Day 4 ,16,-0.6725301627347178
CG4148,4,FBgn0001990,Day 5,58,1.6459647862194187
CG4148,4,FBgn0001990,Sum,228,-0.08152151492672458
CG4209,4,FBgn0010014,Day 1,97,0.41046482840575554
CG4209,4,FBgn0010014,Day 2 ,60,0.5241771321131878
CG4209,4,FBgn0010014,Day 3,37,-0.48110782345941094
CG4209,4,FBgn0010014,Day 4 ,29,0.4203313517091986
CG4209,4,FBgn0010014,Day 5,24,0.14963316238358346
CG4209,4,FBgn0010014,Sum,247,0.4716601935046185
CG4244,4,FBgn0003557,Day 1,80,-0.42023780051065396
CG4244,4,FBgn0003557,Day 2 ,64,0.8075161224446407
CG4244,4,FBgn0003557,Day 3,51,0.36083086759455824
CG4244,4,FBgn0003557,Day 4 ,38,1.176927784785756
CG4244,4,FBgn0003557,Day 5,14,-0.290464374038721
CG4244,4,FBgn0003557,Sum,247,0.4716601935046185
CG4320,4,FBgn0029840,Day 1,0,-4.329426642470228
CG4320,4,FBgn0029840,Day 2 ,0,-3.7259077228586057
CG4320,4,FBgn0029840,Day 3,0,-2.7062315069591865
CG4320,4,FBgn0029840,Day 4 ,0,-2.0175904882041533
CG4320,4,FBgn0029840,Day 5,0,-0.9066009250299473
CG4320,4,FBgn0029840,Sum,0,-6.719702016102842
CG4353,4,FBgn0010303,Day 1,116,1.3388971783711545
CG4353,4,FBgn0010303,Day 2 ,77,1.7283678410218626
CG4353,4,FBgn0010303,Day 3,40,-0.30069238966213185
CG4353,4,FBgn0010303,Day 4 ,9,-1.2609940551275958
CG4353,4,FBgn0010303,Day 5,36,0.6777502060903489
CG4353,4,FBgn0010303,Sum,278,1.374219823050494
CG4379,4,FBgn0000273,Day 1,59,-1.4463998715250421
CG4379,4,FBgn0000273,Day 2 ,9,-3.0883949946128366
CG4379,4,FBgn0000273,Day 3,4,-2.465677595229481
CG4379,4,FBgn0000273,Day 4 ,3,-1.765391677178634
CG4379,4,FBgn0000273,Day 5,6,-0.6425424031765646
CG4379,4,FBgn0000273,Sum,81,-4.361401048579747
CG4385,4,FBgn0003310,Day 1,129,1.9741403651895852
CG4385,4,FBgn0003310,Day 2 ,60,0.5241771321131878
CG4385,4,FBgn0003310,Day 3,21,-1.443323470378233
CG4385,4,FBgn0003310,Day 4 ,6,-1.5131928661531149
CG4385,4,FBgn0003310,Day 5,39,0.8097794670170402
CG4385,4,FBgn0003310,Sum,255,0.7045788075809735
CG4531,4,FBgn0004569,Day 1,56,-1.5929944530985263
CG4531,4,FBgn0004569,Day 2 ,74,1.5158635982732729
CG4531,4,FBgn0004569,Day 3,43,-0.12027695586485274
CG4531,4,FBgn0004569,Day 4 ,29,0.4203313517091986
CG4531,4,FBgn0004569,Day 5,23,0.10562340874135301
CG4531,4,FBgn0004569,Sum,225,-0.1688659952053577
CG4574,4,FBgn0004611,Day 1,68,-1.0066161268045901
CG4574,4,FBgn0004611,Day 2 ,62,0.6658466272789142
CG4574,4,FBgn0004611,Day 3,33,-0.7216617351891165
CG4574,4,FBgn0004611,Day 4 ,5,-1.5972591364949547
CG4574,4,FBgn0004611,Day 5,29,0.3696819305947357
CG4574,4,FBgn0004611,Sum,197,-0.9840811444726001
CG4656,4,FBgn0039055,Day 1,17,-3.4987240135538187
CG4656,4,FBgn0039055,Day 2 ,60,0.5241771321131878
CG4656,4,FBgn0039055,Day 3,32,-0.7818002131215428
CG4656,4,FBgn0039055,Day 4 ,7,-1.429126595811275
CG4656,4,FBgn0039055,Day 5,22,0.06161365509912257
CG4656,4,FBgn0039055,Sum,138,-2.701855923285718
CG4698,4,FBgn0010453,Day 1,1,-4.280561781945734
CG4698,4,FBgn0010453,Day 2 ,5,-3.3717339849442896
CG4698,4,FBgn0010453,Day 3,85,2.405539117297055
CG4698,4,FBgn0010453,Day 4 ,2,-1.8494579475204738
CG4698,4,FBgn0010453,Day 5,17,-0.15843511311202968
CG4698,4,FBgn0010453,Sum,110,-3.5170710725529606
CG4720,4,FBgn0014006,Day 1,67,-1.0554809873290847
CG4720,4,FBgn0014006,Day 2 ,40,-0.8925178195440767
CG4720,4,FBgn0014006,Day 3,30,-0.9020771689863956
CG4720,4,FBgn0014006,Day 4 ,8,-1.3450603254694355
CG4720,4,FBgn0014006,Day 5,13,-0.33447412768095147
CG4720,4,FBgn0014006,Sum,158,-2.1195593880948307
CG4889,4,FBgn0284084,Day 1,46,-2.081643058343473
CG4889,4,FBgn0284084,Day 2 ,89,2.5783848120162216
CG4889,4,FBgn0284084,Day 3,39,-0.36083086759455824
CG4889,4,FBgn0284084,Day 4 ,24,0.0
CG4889,4,FBgn0284084,Day 5,24,0.14963316238358346
CG4889,4,FBgn0284084,Sum,222,-0.2562104754839908
CG4974,4,FBgn0263930,Day 1,65,-1.153210708378074
CG4974,4,FBgn0263930,Day 2 ,64,0.8075161224446407
CG4974,4,FBgn0263930,Day 3,46,0.06013847793242637
CG4974,4,FBgn0263930,Day 4 ,5,-1.5972591364949547
CG4974,4,FBgn0263930,Day 5,33,0.5457209451636575
CG4974,4,FBgn0263930,Sum,213,-0.5182439163198902
CG5216,4,FBgn0024291,Day 1,0,-4.329426642470228
CG5216,4,FBgn0024291,Day 2 ,3,-3.513403480110016
CG5216,4,FBgn0024291,Day 3,0,-2.7062315069591865
CG5216,4,FBgn0024291,Day 4 ,0,-2.0175904882041533
CG5216,4,FBgn0024291,Day 5,0,-0.9066009250299473
CG5216,4,FBgn0024291,Sum,3,-6.632357535824208
CG5575,4,FBgn0011236,Day 1,38,-2.4725619425394303
CG5575,4,FBgn0011236,Day 2 ,41,-0.8216830719612136
CG5575,4,FBgn0011236,Day 3,23,-1.32304651451338
CG5575,4,FBgn0011236,Day 4 ,15,-0.7565964330765574
CG5575,4,FBgn0011236,Day 5,15,-0.24645462039649058
CG5575,4,FBgn0011236,Sum,132,-2.876544883842984
CG5686,4,FBgn0024248,Day 1,6,-4.03623747932326
CG5686,4,FBgn0024248,Day 2 ,78,1.7992025886047258
CG5686,4,FBgn0024248,Day 3,21,-1.443323470378233
CG5686,4,FBgn0024248,Day 4 ,18,-0.5043976220510383
CG5686,4,FBgn0024248,Day 5,33,0.5457209451636575
CG5686,4,FBgn0024248,Sum,156,-2.177789041613919
CG5841,4,FBgn0263601,Day 1,114,1.2411674573221652
CG5841,4,FBgn0263601,Day 2 ,63,0.7366813748617774
CG5841,4,FBgn0263601,Day 3,39,-0.36083086759455824
CG5841,4,FBgn0263601,Day 4 ,2,-1.8494579475204738
CG5841,4,FBgn0263601,Day 5,28,0.3256721769525053
CG5841,4,FBgn0263601,Sum,246,0.4425453667450741
CG6099,4,FBgn0002629,Day 1,41,-2.3259673609659464
CG6099,4,FBgn0002629,Day 2 ,34,-1.3175263050412562
CG6099,4,FBgn0002629,Day 3,32,-0.7818002131215428
CG6099,4,FBgn0002629,Day 4 ,1,-1.9335242178623135
CG6099,4,FBgn0002629,Day 5,19,-0.07041560582756878
CG6099,4,FBgn0002629,Sum,127,-3.0221190176407062
CG6147,4,FBgn0026317,Day 1,37,-2.521426803063925
CG6147,4,FBgn0026317,Day 2 ,49,-0.25500509129830773
CG6147,4,FBgn0026317,Day 3,19,-1.5636004262430856
CG6147,4,FBgn0026317,Day 4 ,8,-1.3450603254694355
CG6147,4,FBgn0026317,Day 5,3,-0.774571664103256
CG6147,4,FBgn0026317,Sum,116,-3.3423821119956942
CG6193,4,FBgn0026598,Day 1,30,-2.8634808267353877
CG6193,4,FBgn0026598,Day 2 ,53,0.02833389903314519
CG6193,4,FBgn0026598,Day 3,22,-1.3831849924458064
CG6193,4,FBgn0026598,Day 4 ,2,-1.8494579475204738
CG6193,4,FBgn0026598,Day 5,15,-0.24645462039649058
CG6193,4,FBgn0026598,Sum,122,-3.167693151438428
CG6521,4,FBgn0027363,Day 1,98,0.4593296889302502
CG6521,4,FBgn0027363,Day 2 ,69,1.161689860358957
CG6521,4,FBgn0027363,Day 3,37,-0.48110782345941094
CG6521,4,FBgn0027363,Day 4 ,17,-0.588463892392878
CG6521,4,FBgn0027363,Day 5,4,-0.7305619104610255
CG6521,4,FBgn0027363,Sum,225,-0.1688659952053577
CG6535,4,FBgn0045035,Day 1,0,-4.329426642470228
CG6535,4,FBgn0045035,Day 2 ,19,-2.3800475187842047
CG6535,4,FBgn0045035,Day 3,28,-1.0223541248512482
CG6535,4,FBgn0045035,Day 4 ,18,-0.5043976220510383
CG6535,4,FBgn0045035,Day 5,15,-0.24645462039649058
CG6535,4,FBgn0045035,Sum,80,-4.390515875339291
CG6551,4,FBgn0001079,Day 1,64,-1.2020755689025688
CG6551,4,FBgn0001079,Day 2 ,49,-0.25500509129830773
CG6551,4,FBgn0001079,Day 3,35,-0.6013847793242637
CG6551,4,FBgn0001079,Day 4 ,3,-1.765391677178634
CG6551,4,FBgn0001079,Day 5,27,0.2816624233102748
CG6551,4,FBgn0001079,Sum,178,-1.5372628529039432
CG6622,4,FBgn0003091,Day 1,98,0.4593296889302502
CG6622,4,FBgn0003091,Day 2 ,72,1.3741941031075464
CG6622,4,FBgn0003091,Day 3,29,-0.9622156469188219
CG6622,4,FBgn0003091,Day 4 ,31,0.588463892392878
CG6622,4,FBgn0003091,Day 5,31,0.4577014378791966
CG6622,4,FBgn0003091,Sum,261,0.8792677681382397
CG6667,4,FBgn0260632,Day 1,43,-2.2282376399169572
CG6667,4,FBgn0260632,Day 2 ,91,2.7200543071819476
CG6667,4,FBgn0260632,Day 3,25,-1.2027695586485274
CG6667,4,FBgn0260632,Day 4 ,8,-1.3450603254694355
CG6667,4,FBgn0260632,Day 5,24,0.14963316238358346
CG6667,4,FBgn0260632,Sum,191,-1.1587701050298664
CG6721,4,FBgn0004390,Day 1,86,-0.12704863736368588
CG6721,4,FBgn0004390,Day 2 ,75,1.5866983458561361
CG6721,4,FBgn0004390,Day 3,13,-1.9244312938376438
CG6721,4,FBgn0004390,Day 4 ,33,0.7565964330765574
CG6721,4,FBgn0004390,Day 5,28,0.3256721769525053
CG6721,4,FBgn0004390,Sum,235,0.12228227239008603
CG6794,4,FBgn0011274,Day 1,0,-4.329426642470228
CG6794,4,FBgn0011274,Day 2 ,1,-3.6550729752757425
CG6794,4,FBgn0011274,Day 3,15,-1.8041543379727911
CG6794,4,FBgn0011274,Day 4 ,11,-1.0928615144439164
CG6794,4,FBgn0011274,Day 5,11,-0.42249363496541237
CG6794,4,FBgn0011274,Sum,38,-5.613338599240155
CG6868,4,FBgn0003719,Day 1,75,-0.6645621031331274
CG6868,4,FBgn0003719,Day 2 ,64,0.8075161224446407
CG6868,4,FBgn0003719,Day 3,39,-0.36083086759455824
CG6868,4,FBgn0003719,Day 4 ,17,-0.588463892392878
CG6868,4,FBgn0003719,Day 5,48,1.2058672497971141
CG6868,4,FBgn0003719,Sum,243,0.355200886466441
CG6871,4,FBgn0000261,Day 1,89,0.01954594420979815
CG6871,4,FBgn0000261,Day 2 ,67,1.0200203651932305
CG6871,4,FBgn0000261,Day 3,51,0.36083086759455824
CG6871,4,FBgn0000261,Day 4 ,6,-1.5131928661531149
CG6871,4,FBgn0000261,Day 5,38,0.7657697133748097
CG6871,4,FBgn0000261,Sum,251,0.5881195005427959
CG7012,4,FBgn0039234,Day 1,77,-0.566832382084138
CG7012,4,FBgn0039234,Day 2 ,35,-1.246691557458393
CG7012,4,FBgn0039234,Day 3,56,0.66152325725669
CG7012,4,FBgn0039234,Day 4 ,40,1.3450603254694355
CG7012,4,FBgn0039234,Day 5,14,-0.290464374038721
CG7012,4,FBgn0039234,Sum,222,-0.2562104754839908
CG7037,4,FBgn0020224,Day 1,25,-3.1078051293578612
CG7037,4,FBgn0020224,Day 2 ,32,-1.4591958002069827
CG7037,4,FBgn0020224,Day 3,18,-1.623738904175512
CG7037,4,FBgn0020224,Day 4 ,24,0.0
CG7037,4,FBgn0020224,Day 5,9,-0.5105131422498732
CG7037,4,FBgn0020224,Sum,108,-3.575300726072049
CG7097,4,FBgn0263395,Day 1,18,-3.449859153029324
CG7097,4,FBgn0263395,Day 2 ,71,1.3033593555246832
CG7097,4,FBgn0263395,Day 3,48,0.18041543379727912
CG7097,4,FBgn0263395,Day 4 ,15,-0.7565964330765574
CG7097,4,FBgn0263395,Day 5,15,-0.24645462039649058
CG7097,4,FBgn0263395,Sum,167,-1.8575259472589314
CG7109,4,FBgn0004177,Day 1,0,-4.329426642470228
CG7109,4,FBgn0004177,Day 2 ,0,-3.7259077228586057
CG7109,4,FBgn0004177,Day 3,0,-2.7062315069591865
CG7109,4,FBgn0004177,Day 4 ,0,-2.0175904882041533
CG7109,4,FBgn0004177,Day 5,0,-0.9066009250299473
CG7109,4,FBgn0004177,Sum,0,-6.719702016102842
CG7223,4,FBgn0010389,Day 1,85,-0.17591349788818056
CG7223,4,FBgn0010389,Day 2 ,66,0.9491856176103671
CG7223,4,FBgn0010389,Day 3,49,0.24055391172970547
CG7223,4,FBgn0010389,Day 4 ,21,-0.25219881102551917
CG7223,4,FBgn0010389,Day 5,19,-0.07041560582756878
CG7223,4,FBgn0010389,Sum,240,0.26785640618780787
CG7393,4,FBgn0024846,Day 1,62,-1.2998052899515582
CG7393,4,FBgn0024846,Day 2 ,70,1.23252460794182
CG7393,4,FBgn0024846,Day 3,44,-0.06013847793242637
CG7393,4,FBgn0024846,Day 4 ,10,-1.176927784785756
CG7393,4,FBgn0024846,Day 5,34,0.5897306988058879
CG7393,4,FBgn0024846,Sum,220,-0.31444012900307955
CG7413,4,FBgn0015799,Day 1,38,-2.4725619425394303
CG7413,4,FBgn0015799,Day 2 ,41,-0.8216830719612136
CG7413,4,FBgn0015799,Day 3,13,-1.9244312938376438
CG7413,4,FBgn0015799,Day 4 ,18,-0.5043976220510383
CG7413,4,FBgn0015799,Day 5,13,-0.33447412768095147
CG7413,4,FBgn0015799,Sum,123,-3.1385783246788836
CG7467,4,FBgn0261885,Day 1,1,-4.280561781945734
CG7467,4,FBgn0261885,Day 2 ,20,-2.3092127712013415
CG7467,4,FBgn0261885,Day 3,10,-2.1048467276349228
CG7467,4,FBgn0261885,Day 4 ,3,-1.765391677178634
CG7467,4,FBgn0261885,Day 5,17,-0.15843511311202968
CG7467,4,FBgn0261885,Sum,51,-5.234845851366078
CG7508,4,FBgn0010433,Day 1,91,0.1172756652587875
CG7508,4,FBgn0010433,Day 2 ,86,2.365880569267632
