Gene,Batch,FbID,FlyId,OvarioleNb,Z
CG1107,3,FBgn0037218,7,20.0,0.0
CG1107,3,FBgn0037218,8,20.0,0.0
CG1107,3,FBgn0037218,8,22.0,1.414213562373095
CG1107,3,FBgn0037218,9,22.0,1.414213562373095
CG1107,3,FBgn0037218,9,20.0,0.0
CG1107,3,FBgn0037218,10,24.0,2.82842712474619
CG1107,3,FBgn0037218,10,19.0,-0.7071067811865475
CG11941,3,FBgn0026175,1,19.0,-0.7071067811865475
CG11941,3,FBgn0026175,1,21.0,0.7071067811865475
CG11941,3,FBgn0026175,2,21.0,0.7071067811865475
CG11941,3,FBgn0026175,2,20.0,0.0
CG11941,3,FBgn0026175,3,22.0,1.414213562373095
CG11941,3,FBgn0026175,3,24.0,2.82842712474619
CG11941,3,FBgn0026175,4,22.0,1.414213562373095
CG11941,3,FBgn0026175,4,20.0,0.0
CG11941,3,FBgn0026175,5,23.0,2.1213203435596424
CG11941,3,FBgn0026175,5,21.0,0.7071067811865475
CG11941,3,FBgn0026175,6,21.0,0.7071067811865475
CG11941,3,FBgn0026175,6,19.0,-0.7071067811865475
CG11941,3,FBgn0026175,7,19.0,-0.7071067811865475
CG11941,3,FBgn0026175,7,20.0,0.0
CG11941,3,FBgn0026175,8,23.0,2.1213203435596424
CG11941,3,FBgn0026175,8,23.0,2.1213203435596424
CG11941,3,FBgn0026175,9,25.0,3.5355339059327373
CG11941,3,FBgn0026175,9,23.0,2.1213203435596424
CG11941,3,FBgn0026175,10,22.0,1.414213562373095
CG11941,3,FBgn0026175,10,21.0,0.7071067811865475
CG1200,3,FBgn0040281,1,22.0,1.414213562373095
CG1200,3,FBgn0040281,1,21.0,0.7071067811865475
CG1200,3,FBgn0040281,2,21.0,0.7071067811865475
CG1200,3,FBgn0040281,2,20.0,0.0
CG1200,3,FBgn0040281,3,21.0,0.7071067811865475
CG1200,3,FBgn0040281,3,20.0,0.0
CG1200,3,FBgn0040281,4,20.0,0.0
CG1200,3,FBgn0040281,4,19.0,-0.7071067811865475
CG1200,3,FBgn0040281,5,19.0,-0.7071067811865475
CG1200,3,FBgn0040281,5,21.0,0.7071067811865475
CG1200,3,FBgn0040281,6,19.0,-0.7071067811865475
CG1200,3,FBgn0040281,6,20.0,0.0
CG1200,3,FBgn0040281,7,20.0,0.0
CG1200,3,FBgn0040281,7,21.0,0.7071067811865475
CG1200,3,FBgn0040281,8,22.0,1.414213562373095
CG1200,3,FBgn0040281,8,20.0,0.0
CG1200,3,FBgn0040281,9,17.0,-2.1213203435596424
CG1200,3,FBgn0040281,9,20.0,0.0
CG1200,3,FBgn0040281,10,22.0,1.414213562373095
CG1200,3,FBgn0040281,10,18.0,-1.414213562373095
CG12021,3,FBgn0067864,1,24.0,2.82842712474619
CG12021,3,FBgn0067864,1,21.0,0.7071067811865475
CG12021,3,FBgn0067864,2,24.0,2.82842712474619
CG12021,3,FBgn0067864,2,19.0,-0.7071067811865475
CG12021,3,FBgn0067864,3,19.0,-0.7071067811865475
CG12021,3,FBgn0067864,3,21.0,0.7071067811865475
CG12021,3,FBgn0067864,4,20.0,0.0
CG12021,3,FBgn0067864,4,23.0,2.1213203435596424
CG12021,3,FBgn0067864,5,22.0,1.414213562373095
CG12021,3,FBgn0067864,5,20.0,0.0
CG12021,3,FBgn0067864,6,19.0,-0.7071067811865475
CG12021,3,FBgn0067864,6,21.0,0.7071067811865475
CG12021,3,FBgn0067864,7,20.0,0.0
CG12021,3,FBgn0067864,7,20.0,0.0
CG12021,3,FBgn0067864,8,19.0,-0.7071067811865475
CG12021,3,FBgn0067864,8,21.0,0.7071067811865475
CG12021,3,FBgn0067864,9,19.0,-0.7071067811865475
CG12021,3,FBgn0067864,9,21.0,0.7071067811865475
CG12021,3,FBgn0067864,10,23.0,2.1213203435596424
CG12021,3,FBgn0067864,10,21.0,0.7071067811865475
CG1210,3,FBgn0020386,1,17.0,-2.1213203435596424
CG1210,3,FBgn0020386,1,18.0,-1.414213562373095
CG1210,3,FBgn0020386,2,17.0,-2.1213203435596424
CG1210,3,FBgn0020386,2,17.0,-2.1213203435596424
CG1210,3,FBgn0020386,3,18.0,-1.414213562373095
CG1210,3,FBgn0020386,3,17.0,-2.1213203435596424
CG1210,3,FBgn0020386,4,16.0,-2.82842712474619
CG1210,3,FBgn0020386,4,16.0,-2.82842712474619
CG1210,3,FBgn0020386,5,18.0,-1.414213562373095
CG1210,3,FBgn0020386,5,18.0,-1.414213562373095
CG1210,3,FBgn0020386,6,19.0,-0.7071067811865475
CG1210,3,FBgn0020386,6,16.0,-2.82842712474619
CG1210,3,FBgn0020386,7,17.0,-2.1213203435596424
CG1210,3,FBgn0020386,7,16.0,-2.82842712474619
CG1210,3,FBgn0020386,8,18.0,-1.414213562373095
CG1210,3,FBgn0020386,8,17.0,-2.1213203435596424
CG1210,3,FBgn0020386,9,16.0,-2.82842712474619
CG1210,3,FBgn0020386,9,18.0,-1.414213562373095
CG1210,3,FBgn0020386,10,17.0,-2.1213203435596424
CG1210,3,FBgn0020386,10,17.0,-2.1213203435596424
CG12559,3,FBgn0003256,1,19.0,-0.7071067811865475
CG12559,3,FBgn0003256,1,23.0,2.1213203435596424
CG12559,3,FBgn0003256,2,19.0,-0.7071067811865475
CG12559,3,FBgn0003256,2,15.0,-3.5355339059327373
CG12559,3,FBgn0003256,3,22.0,1.414213562373095
CG12559,3,FBgn0003256,3,20.0,0.0
CG12559,3,FBgn0003256,4,14.0,-4.242640687119285
CG12559,3,FBgn0003256,4,20.0,0.0
CG12559,3,FBgn0003256,5,19.0,-0.7071067811865475
CG12559,3,FBgn0003256,5,21.0,0.7071067811865475
CG12559,3,FBgn0003256,6,21.0,0.7071067811865475
CG12559,3,FBgn0003256,6,18.0,-1.414213562373095
CG12559,3,FBgn0003256,7,19.0,-0.7071067811865475
CG12559,3,FBgn0003256,7,17.0,-2.1213203435596424
CG12559,3,FBgn0003256,8,15.0,-3.5355339059327373
CG12559,3,FBgn0003256,8,17.0,-2.1213203435596424
CG12559,3,FBgn0003256,9,19.0,-0.7071067811865475
CG12559,3,FBgn0003256,9,19.0,-0.7071067811865475
CG12559,3,FBgn0003256,10,18.0,-1.414213562373095
CG12559,3,FBgn0003256,10,20.0,0.0
CG12919,3,FBgn0033483,1,21.0,0.7071067811865475
CG12919,3,FBgn0033483,1,19.0,-0.7071067811865475
CG12919,3,FBgn0033483,2,21.0,0.7071067811865475
CG12919,3,FBgn0033483,2,19.0,-0.7071067811865475
CG12919,3,FBgn0033483,3,21.0,0.7071067811865475
CG12919,3,FBgn0033483,3,20.0,0.0
CG12919,3,FBgn0033483,4,19.0,-0.7071067811865475
CG12919,3,FBgn0033483,4,18.0,-1.414213562373095
CG12919,3,FBgn0033483,5,19.0,-0.7071067811865475
CG12919,3,FBgn0033483,5,21.0,0.7071067811865475
CG12919,3,FBgn0033483,6,22.0,1.414213562373095
CG12919,3,FBgn0033483,6,17.0,-2.1213203435596424
CG12919,3,FBgn0033483,7,18.0,-1.414213562373095
CG12919,3,FBgn0033483,7,20.0,0.0
CG12919,3,FBgn0033483,8,19.0,-0.7071067811865475
CG12919,3,FBgn0033483,8,22.0,1.414213562373095
CG12919,3,FBgn0033483,9,20.0,0.0
CG12919,3,FBgn0033483,9,18.0,-1.414213562373095
CG12919,3,FBgn0033483,10,17.0,-2.1213203435596424
CG12919,3,FBgn0033483,10,21.0,0.7071067811865475
CG1374,3,FBgn0003866,1,23.0,2.1213203435596424
CG1374,3,FBgn0003866,1,21.0,0.7071067811865475
CG1374,3,FBgn0003866,2,19.0,-0.7071067811865475
CG1374,3,FBgn0003866,2,14.0,-4.242640687119285
CG1374,3,FBgn0003866,3,19.0,-0.7071067811865475
CG1374,3,FBgn0003866,3,21.0,0.7071067811865475
CG1374,3,FBgn0003866,4,21.0,0.7071067811865475
CG1374,3,FBgn0003866,4,21.0,0.7071067811865475
CG1374,3,FBgn0003866,5,23.0,2.1213203435596424
CG1374,3,FBgn0003866,5,21.0,0.7071067811865475
CG1374,3,FBgn0003866,6,23.0,2.1213203435596424
CG1374,3,FBgn0003866,6,22.0,1.414213562373095
CG1374,3,FBgn0003866,7,26.0,4.242640687119285
CG1374,3,FBgn0003866,7,22.0,1.414213562373095
CG1374,3,FBgn0003866,8,22.0,1.414213562373095
CG1374,3,FBgn0003866,8,23.0,2.1213203435596424
CG1374,3,FBgn0003866,9,23.0,2.1213203435596424
CG1374,3,FBgn0003866,9,21.0,0.7071067811865475
CG1374,3,FBgn0003866,10,24.0,2.82842712474619
CG1374,3,FBgn0003866,10,23.0,2.1213203435596424
CG1594,3,FBgn0004864,1,21.0,0.7071067811865475
CG1594,3,FBgn0004864,1,22.0,1.414213562373095
CG1594,3,FBgn0004864,2,19.0,-0.7071067811865475
CG1594,3,FBgn0004864,2,18.0,-1.414213562373095
CG1594,3,FBgn0004864,3,18.0,-1.414213562373095
CG1594,3,FBgn0004864,3,19.0,-0.7071067811865475
CG1594,3,FBgn0004864,4,18.0,-1.414213562373095
CG1594,3,FBgn0004864,4,15.0,-3.5355339059327373
CG1594,3,FBgn0004864,5,18.0,-1.414213562373095
CG1594,3,FBgn0004864,5,21.0,0.7071067811865475
CG1594,3,FBgn0004864,6,20.0,0.0
CG1594,3,FBgn0004864,6,17.0,-2.1213203435596424
CG1594,3,FBgn0004864,7,18.0,-1.414213562373095
CG1594,3,FBgn0004864,7,20.0,0.0
CG1594,3,FBgn0004864,8,18.0,-1.414213562373095
CG1594,3,FBgn0004864,8,19.0,-0.7071067811865475
CG1594,3,FBgn0004864,9,19.0,-0.7071067811865475
CG1594,3,FBgn0004864,9,18.0,-1.414213562373095
CG1594,3,FBgn0004864,10,19.0,-0.7071067811865475
CG1594,3,FBgn0004864,10,19.0,-0.7071067811865475
CG16738,3,FBgn0003430,1,20.0,0.0
CG16738,3,FBgn0003430,1,21.0,0.7071067811865475
CG16738,3,FBgn0003430,2,22.0,1.414213562373095
CG16738,3,FBgn0003430,2,21.0,0.7071067811865475
CG16738,3,FBgn0003430,3,21.0,0.7071067811865475
CG16738,3,FBgn0003430,3,24.0,2.82842712474619
CG16738,3,FBgn0003430,4,22.0,1.414213562373095
CG16738,3,FBgn0003430,4,25.0,3.5355339059327373
CG16738,3,FBgn0003430,5,22.0,1.414213562373095
CG16738,3,FBgn0003430,5,18.0,-1.414213562373095
CG16738,3,FBgn0003430,6,22.0,1.414213562373095
CG16738,3,FBgn0003430,6,21.0,0.7071067811865475
CG16738,3,FBgn0003430,7,21.0,0.7071067811865475
CG16738,3,FBgn0003430,7,18.0,-1.414213562373095
CG16738,3,FBgn0003430,8,24.0,2.82842712474619
CG16738,3,FBgn0003430,8,22.0,1.414213562373095
CG16738,3,FBgn0003430,9,23.0,2.1213203435596424
CG16738,3,FBgn0003430,9,19.0,-0.7071067811865475
CG16738,3,FBgn0003430,10,20.0,0.0
CG16738,3,FBgn0003430,10,18.0,-1.414213562373095
CG16983,3,FBgn0025637,1,19.0,-0.7071067811865475
CG16983,3,FBgn0025637,1,19.0,-0.7071067811865475
CG16983,3,FBgn0025637,2,20.0,0.0
CG16983,3,FBgn0025637,2,20.0,0.0
CG16983,3,FBgn0025637,3,17.0,-2.1213203435596424
CG16983,3,FBgn0025637,3,19.0,-0.7071067811865475
CG16983,3,FBgn0025637,4,19.0,-0.7071067811865475
CG16983,3,FBgn0025637,4,17.0,-2.1213203435596424
CG16983,3,FBgn0025637,5,18.0,-1.414213562373095
CG16983,3,FBgn0025637,5,18.0,-1.414213562373095
CG16983,3,FBgn0025637,6,17.0,-2.1213203435596424
CG16983,3,FBgn0025637,6,20.0,0.0
CG16983,3,FBgn0025637,7,21.0,0.7071067811865475
CG16983,3,FBgn0025637,7,18.0,-1.414213562373095
CG16983,3,FBgn0025637,8,21.0,0.7071067811865475
CG16983,3,FBgn0025637,8,19.0,-0.7071067811865475
CG16983,3,FBgn0025637,9,17.0,-2.1213203435596424
CG16983,3,FBgn0025637,9,17.0,-2.1213203435596424
CG16983,3,FBgn0025637,10,23.0,2.1213203435596424
CG16983,3,FBgn0025637,10,21.0,0.7071067811865475
CG1708,3,FBgn0000352,1,0.0,-14.14213562373095
CG1708,3,FBgn0000352,1,0.0,-14.14213562373095
CG1708,3,FBgn0000352,2,0.0,-14.14213562373095
CG1708,3,FBgn0000352,2,0.0,-14.14213562373095
CG1708,3,FBgn0000352,3,0.0,-14.14213562373095
CG1708,3,FBgn0000352,3,0.0,-14.14213562373095
CG1708,3,FBgn0000352,4,0.0,-14.14213562373095
CG1708,3,FBgn0000352,4,0.0,-14.14213562373095
CG1708,3,FBgn0000352,5,0.0,-14.14213562373095
CG1708,3,FBgn0000352,5,0.0,-14.14213562373095
CG1708,3,FBgn0000352,6,0.0,-14.14213562373095
CG1708,3,FBgn0000352,6,0.0,-14.14213562373095
CG1708,3,FBgn0000352,7,0.0,-14.14213562373095
CG1708,3,FBgn0000352,7,0.0,-14.14213562373095
CG1708,3,FBgn0000352,8,0.0,-14.14213562373095
CG1708,3,FBgn0000352,8,0.0,-14.14213562373095
CG1708,3,FBgn0000352,9,0.0,-14.14213562373095
CG1708,3,FBgn0000352,9,0.0,-14.14213562373095
CG1708,3,FBgn0000352,10,0.0,-14.14213562373095
CG1708,3,FBgn0000352,10,0.0,-14.14213562373095
CG17117,3,FBgn0001235,1,13.0,-4.949747468305833
CG17117,3,FBgn0001235,1,10.0,-7.071067811865475
CG17117,3,FBgn0001235,2,6.0,-9.899494936611665
CG17117,3,FBgn0001235,2,10.0,-7.071067811865475
CG17117,3,FBgn0001235,3,12.0,-5.65685424949238
CG17117,3,FBgn0001235,3,10.0,-7.071067811865475
CG17117,3,FBgn0001235,4,14.0,-4.242640687119285
CG17117,3,FBgn0001235,4,16.0,-2.82842712474619
CG17117,3,FBgn0001235,5,12.0,-5.65685424949238
CG17117,3,FBgn0001235,5,9.0,-7.7781745930520225
CG17117,3,FBgn0001235,6,14.0,-4.242640687119285
CG17117,3,FBgn0001235,6,18.0,-1.414213562373095
CG17117,3,FBgn0001235,7,12.0,-5.65685424949238
CG17117,3,FBgn0001235,7,15.0,-3.5355339059327373
CG17117,3,FBgn0001235,8,18.0,-1.414213562373095
CG17117,3,FBgn0001235,8,12.0,-5.65685424949238
CG17117,3,FBgn0001235,9,10.0,-7.071067811865475
CG17117,3,FBgn0001235,9,13.0,-4.949747468305833
CG17117,3,FBgn0001235,10,11.0,-6.363961030678928
CG17117,3,FBgn0001235,10,11.0,-6.363961030678928
CG17610,3,FBgn0001137,1,19.0,-0.7071067811865475
CG17610,3,FBgn0001137,1,18.0,-1.414213562373095
CG17610,3,FBgn0001137,2,19.0,-0.7071067811865475
CG17610,3,FBgn0001137,2,18.0,-1.414213562373095
CG17610,3,FBgn0001137,3,17.0,-2.1213203435596424
CG17610,3,FBgn0001137,3,19.0,-0.7071067811865475
CG17610,3,FBgn0001137,4,20.0,0.0
CG17610,3,FBgn0001137,4,20.0,0.0
CG17610,3,FBgn0001137,5,17.0,-2.1213203435596424
CG17610,3,FBgn0001137,5,20.0,0.0
CG17610,3,FBgn0001137,6,17.0,-2.1213203435596424
CG17610,3,FBgn0001137,6,19.0,-0.7071067811865475
CG17610,3,FBgn0001137,7,18.0,-1.414213562373095
CG17610,3,FBgn0001137,7,20.0,0.0
CG17610,3,FBgn0001137,8,21.0,0.7071067811865475
CG17610,3,FBgn0001137,8,18.0,-1.414213562373095
CG17610,3,FBgn0001137,9,19.0,-0.7071067811865475
CG17610,3,FBgn0001137,9,21.0,0.7071067811865475
CG17610,3,FBgn0001137,10,19.0,-0.7071067811865475
CG17610,3,FBgn0001137,10,19.0,-0.7071067811865475
CG1799,3,FBgn0003204,1,15.0,-3.5355339059327373
CG1799,3,FBgn0003204,1,15.0,-3.5355339059327373
CG1799,3,FBgn0003204,2,15.0,-3.5355339059327373
CG1799,3,FBgn0003204,2,18.0,-1.414213562373095
CG1799,3,FBgn0003204,3,16.0,-2.82842712474619
CG1799,3,FBgn0003204,3,17.0,-2.1213203435596424
CG1799,3,FBgn0003204,4,16.0,-2.82842712474619
CG1799,3,FBgn0003204,4,13.0,-4.949747468305833
CG1799,3,FBgn0003204,5,15.0,-3.5355339059327373
CG1799,3,FBgn0003204,5,15.0,-3.5355339059327373
CG1799,3,FBgn0003204,6,19.0,-0.7071067811865475
CG1799,3,FBgn0003204,6,13.0,-4.949747468305833
CG1799,3,FBgn0003204,7,16.0,-2.82842712474619
CG1799,3,FBgn0003204,7,14.0,-4.242640687119285
CG1799,3,FBgn0003204,8,17.0,-2.1213203435596424
CG1799,3,FBgn0003204,8,14.0,-4.242640687119285
CG1799,3,FBgn0003204,9,16.0,-2.82842712474619
CG1799,3,FBgn0003204,9,15.0,-3.5355339059327373
CG1799,3,FBgn0003204,10,17.0,-2.1213203435596424
CG1799,3,FBgn0003204,10,15.0,-3.5355339059327373
CG18361,3,FBgn0000499,1,21.0,0.7071067811865475
CG18361,3,FBgn0000499,1,23.0,2.1213203435596424
CG18361,3,FBgn0000499,2,20.0,0.0
CG18361,3,FBgn0000499,2,21.0,0.7071067811865475
CG18361,3,FBgn0000499,3,21.0,0.7071067811865475
CG18361,3,FBgn0000499,3,19.0,-0.7071067811865475
CG18361,3,FBgn0000499,4,15.0,-3.5355339059327373
CG18361,3,FBgn0000499,4,18.0,-1.414213562373095
CG18361,3,FBgn0000499,5,19.0,-0.7071067811865475
CG18361,3,FBgn0000499,5,21.0,0.7071067811865475
CG18361,3,FBgn0000499,6,18.0,-1.414213562373095
CG18361,3,FBgn0000499,6,22.0,1.414213562373095
CG18361,3,FBgn0000499,7,20.0,0.0
CG18361,3,FBgn0000499,7,19.0,-0.7071067811865475
CG18361,3,FBgn0000499,8,19.0,-0.7071067811865475
CG18361,3,FBgn0000499,8,20.0,0.0
CG18361,3,FBgn0000499,9,18.0,-1.414213562373095
CG18361,3,FBgn0000499,9,17.0,-2.1213203435596424
CG18361,3,FBgn0000499,10,18.0,-1.414213562373095
CG18361,3,FBgn0000499,10,14.0,-4.242640687119285
CG1877,3,FBgn0015509,1,19.0,-0.7071067811865475
CG1877,3,FBgn0015509,1,23.0,2.1213203435596424
CG1877,3,FBgn0015509,2,22.0,1.414213562373095
CG1877,3,FBgn0015509,2,19.0,-0.7071067811865475
CG1877,3,FBgn0015509,3,20.0,0.0
CG1877,3,FBgn0015509,3,22.0,1.414213562373095
CG1877,3,FBgn0015509,4,19.0,-0.7071067811865475
CG1877,3,FBgn0015509,4,18.0,-1.414213562373095
CG1877,3,FBgn0015509,5,20.0,0.0
CG1877,3,FBgn0015509,5,18.0,-1.414213562373095
CG1877,3,FBgn0015509,6,21.0,0.7071067811865475
CG1877,3,FBgn0015509,6,19.0,-0.7071067811865475
CG1877,3,FBgn0015509,7,22.0,1.414213562373095
CG1877,3,FBgn0015509,7,17.0,-2.1213203435596424
CG1877,3,FBgn0015509,8,21.0,0.7071067811865475
CG1877,3,FBgn0015509,8,23.0,2.1213203435596424
CG1877,3,FBgn0015509,9,19.0,-0.7071067811865475
CG1877,3,FBgn0015509,9,18.0,-1.414213562373095
CG1877,3,FBgn0015509,10,22.0,1.414213562373095
CG1877,3,FBgn0015509,10,20.0,0.0
CG2048,3,FBgn0002413,1,21.0,0.7071067811865475
CG2048,3,FBgn0002413,1,22.0,1.414213562373095
CG2048,3,FBgn0002413,2,23.0,2.1213203435596424
CG2048,3,FBgn0002413,2,19.0,-0.7071067811865475
CG2048,3,FBgn0002413,3,21.0,0.7071067811865475
CG2048,3,FBgn0002413,3,19.0,-0.7071067811865475
CG2048,3,FBgn0002413,4,24.0,2.82842712474619
CG2048,3,FBgn0002413,4,22.0,1.414213562373095
CG2048,3,FBgn0002413,5,22.0,1.414213562373095
CG2048,3,FBgn0002413,5,21.0,0.7071067811865475
CG2048,3,FBgn0002413,6,22.0,1.414213562373095
CG2048,3,FBgn0002413,6,18.0,-1.414213562373095
CG2048,3,FBgn0002413,7,19.0,-0.7071067811865475
CG2048,3,FBgn0002413,7,23.0,2.1213203435596424
CG2048,3,FBgn0002413,8,21.0,0.7071067811865475
CG2048,3,FBgn0002413,8,23.0,2.1213203435596424
CG2048,3,FBgn0002413,9,22.0,1.414213562373095
CG2048,3,FBgn0002413,9,19.0,-0.7071067811865475
CG2048,3,FBgn0002413,10,25.0,3.5355339059327373
CG2048,3,FBgn0002413,10,22.0,1.414213562373095
CG2204,3,FBgn0001122,1,21.0,0.7071067811865475
CG2204,3,FBgn0001122,1,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,2,18.0,-1.414213562373095
CG2204,3,FBgn0001122,2,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,3,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,3,20.0,0.0
CG2204,3,FBgn0001122,4,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,4,23.0,2.1213203435596424
CG2204,3,FBgn0001122,5,20.0,0.0
CG2204,3,FBgn0001122,5,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,6,21.0,0.7071067811865475
CG2204,3,FBgn0001122,6,20.0,0.0
CG2204,3,FBgn0001122,7,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,7,18.0,-1.414213562373095
CG2204,3,FBgn0001122,8,20.0,0.0
CG2204,3,FBgn0001122,8,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,9,21.0,0.7071067811865475
CG2204,3,FBgn0001122,9,19.0,-0.7071067811865475
CG2204,3,FBgn0001122,10,22.0,1.414213562373095
CG2204,3,FBgn0001122,10,20.0,0.0
CG2248,3,FBgn0010333,1,21.0,0.7071067811865475
CG2248,3,FBgn0010333,1,18.0,-1.414213562373095
CG2248,3,FBgn0010333,2,20.0,0.0
CG2248,3,FBgn0010333,2,19.0,-0.7071067811865475
CG2248,3,FBgn0010333,3,21.0,0.7071067811865475
CG2248,3,FBgn0010333,3,22.0,1.414213562373095
CG2248,3,FBgn0010333,4,23.0,2.1213203435596424
CG2248,3,FBgn0010333,4,20.0,0.0
CG2248,3,FBgn0010333,5,17.0,-2.1213203435596424
CG2248,3,FBgn0010333,5,16.0,-2.82842712474619
CG2248,3,FBgn0010333,6,20.0,0.0
CG2248,3,FBgn0010333,6,20.0,0.0
CG2248,3,FBgn0010333,7,17.0,-2.1213203435596424
CG2248,3,FBgn0010333,7,18.0,-1.414213562373095
CG2248,3,FBgn0010333,8,19.0,-0.7071067811865475
CG2248,3,FBgn0010333,8,20.0,0.0
CG2248,3,FBgn0010333,9,19.0,-0.7071067811865475
CG2248,3,FBgn0010333,9,21.0,0.7071067811865475
CG2248,3,FBgn0010333,10,17.0,-2.1213203435596424
CG2248,3,FBgn0010333,10,25.0,3.5355339059327373
CG2275,3,FBgn0001291,1,19.0,-0.7071067811865475
CG2275,3,FBgn0001291,1,18.0,-1.414213562373095
CG2275,3,FBgn0001291,2,18.0,-1.414213562373095
CG2275,3,FBgn0001291,2,19.0,-0.7071067811865475
CG2275,3,FBgn0001291,3,21.0,0.7071067811865475
CG2275,3,FBgn0001291,3,23.0,2.1213203435596424
CG2275,3,FBgn0001291,4,22.0,1.414213562373095
CG2275,3,FBgn0001291,4,21.0,0.7071067811865475
CG2275,3,FBgn0001291,5,19.0,-0.7071067811865475
CG2275,3,FBgn0001291,5,22.0,1.414213562373095
CG2275,3,FBgn0001291,6,23.0,2.1213203435596424
CG2275,3,FBgn0001291,6,21.0,0.7071067811865475
CG2275,3,FBgn0001291,7,23.0,2.1213203435596424
CG2275,3,FBgn0001291,7,21.0,0.7071067811865475
CG2275,3,FBgn0001291,8,24.0,2.82842712474619
CG2275,3,FBgn0001291,8,20.0,0.0
CG2275,3,FBgn0001291,9,22.0,1.414213562373095
CG2275,3,FBgn0001291,9,19.0,-0.7071067811865475
CG2275,3,FBgn0001291,10,20.0,0.0
CG2275,3,FBgn0001291,10,20.0,0.0
CG3004,3,FBgn0264691,1,22.0,1.414213562373095
CG3004,3,FBgn0264691,1,19.0,-0.7071067811865475
CG3004,3,FBgn0264691,2,19.0,-0.7071067811865475
CG3004,3,FBgn0264691,2,22.0,1.414213562373095
CG3004,3,FBgn0264691,3,19.0,-0.7071067811865475
CG3004,3,FBgn0264691,3,8.0,-8.48528137423857
CG3004,3,FBgn0264691,4,20.0,0.0
CG3004,3,FBgn0264691,4,18.0,-1.414213562373095
CG3004,3,FBgn0264691,5,20.0,0.0
CG3004,3,FBgn0264691,5,18.0,-1.414213562373095
CG3004,3,FBgn0264691,6,23.0,2.1213203435596424
CG3004,3,FBgn0264691,6,20.0,0.0
CG3004,3,FBgn0264691,7,19.0,-0.7071067811865475
CG3004,3,FBgn0264691,7,22.0,1.414213562373095
CG3004,3,FBgn0264691,8,23.0,2.1213203435596424
CG3004,3,FBgn0264691,8,21.0,0.7071067811865475
CG3004,3,FBgn0264691,9,19.0,-0.7071067811865475
CG3004,3,FBgn0264691,9,20.0,0.0
CG3004,3,FBgn0264691,10,21.0,0.7071067811865475
CG3004,3,FBgn0264691,10,20.0,0.0
CG3051,3,FBgn0023169,1,19.0,-0.7071067811865475
CG3051,3,FBgn0023169,1,19.0,-0.7071067811865475
CG3051,3,FBgn0023169,2,20.0,0.0
CG3051,3,FBgn0023169,2,20.0,0.0
CG3051,3,FBgn0023169,3,22.0,1.414213562373095
CG3051,3,FBgn0023169,3,22.0,1.414213562373095
CG3051,3,FBgn0023169,4,21.0,0.7071067811865475
CG3051,3,FBgn0023169,4,21.0,0.7071067811865475
CG3051,3,FBgn0023169,5,21.0,0.7071067811865475
CG3051,3,FBgn0023169,5,18.0,-1.414213562373095
CG3051,3,FBgn0023169,6,21.0,0.7071067811865475
CG3051,3,FBgn0023169,6,24.0,2.82842712474619
CG3051,3,FBgn0023169,7,20.0,0.0
CG3051,3,FBgn0023169,7,21.0,0.7071067811865475
CG3051,3,FBgn0023169,8,22.0,1.414213562373095
CG3051,3,FBgn0023169,8,21.0,0.7071067811865475
CG3051,3,FBgn0023169,9,25.0,3.5355339059327373
CG3051,3,FBgn0023169,9,21.0,0.7071067811865475
CG3051,3,FBgn0023169,10,25.0,3.5355339059327373
CG3051,3,FBgn0023169,10,22.0,1.414213562373095
CG31421,3,FBgn0046689,1,20.0,0.0
CG31421,3,FBgn0046689,1,23.0,2.1213203435596424
CG31421,3,FBgn0046689,2,22.0,1.414213562373095
CG31421,3,FBgn0046689,2,20.0,0.0
CG31421,3,FBgn0046689,3,19.0,-0.7071067811865475
CG31421,3,FBgn0046689,3,20.0,0.0
CG31421,3,FBgn0046689,4,18.0,-1.414213562373095
CG31421,3,FBgn0046689,4,20.0,0.0
CG31421,3,FBgn0046689,5,18.0,-1.414213562373095
CG31421,3,FBgn0046689,5,18.0,-1.414213562373095
CG31421,3,FBgn0046689,6,21.0,0.7071067811865475
CG31421,3,FBgn0046689,6,18.0,-1.414213562373095
CG31421,3,FBgn0046689,7,21.0,0.7071067811865475
CG31421,3,FBgn0046689,7,19.0,-0.7071067811865475
CG31421,3,FBgn0046689,8,19.0,-0.7071067811865475
CG31421,3,FBgn0046689,8,19.0,-0.7071067811865475
CG31421,3,FBgn0046689,9,23.0,2.1213203435596424
CG31421,3,FBgn0046689,9,20.0,0.0
CG31421,3,FBgn0046689,10,20.0,0.0
CG31421,3,FBgn0046689,10,20.0,0.0
CG3143,3,FBgn0038197,1,21.0,0.7071067811865475
CG3143,3,FBgn0038197,1,23.0,2.1213203435596424
CG3143,3,FBgn0038197,2,22.0,1.414213562373095
CG3143,3,FBgn0038197,2,20.0,0.0
CG3143,3,FBgn0038197,3,20.0,0.0
CG3143,3,FBgn0038197,3,20.0,0.0
CG3143,3,FBgn0038197,4,24.0,2.82842712474619
CG3143,3,FBgn0038197,4,22.0,1.414213562373095
